Iteration,0,1,2,3,4,5,6,7,8
83353,36,98,138,118,174,78,48,36,38
83354,57,29,113,89,115,35,59,21,69
83355,60,42,32,102,58,20,44,34,82
83356,87,53,79,63,49,65,73,77,65
83357,53,51,81,71,201,127,43,45,45
83358,40,98,44,80,80,52,26,36,36
83359,53,57,63,87,67,59,47,49,65
83360,30,100,76,64,52,32,20,88,50
83361,88,50,82,92,100,52,92,62,40
83362,36,64,176,44,70,58,36,46,42
83363,51,65,105,67,51,55,37,39,49
83364,28,52,48,86,40,44,40,94,66
83365,60,44,124,104,42,64,38,52,54
83366,94,46,76,182,66,102,50,52,54
83367,67,39,49,371,91,39,79,87,81
83368,86,56,50,58,66,48,54,60,40
83369,82,50,78,82,58,50,108,70,58
83370,72,34,74,60,68,34,24,66,46
83371,44,24,84,90,80,22,90,38,24
83372,46,40,76,54,48,66,32,52,28
83373,62,40,140,124,50,104,40,78,44
83374,76,36,110,88,106,32,108,28,62
83375,28,62,74,70,60,42,44,56,30
83376,38,32,72,38,70,114,42,44,46
83377,94,42,54,48,62,54,78,62,52
83378,36,26,118,68,68,42,28,26,26
83379,68,34,38,64,72,58,54,50,32
83380,40,24,66,72,70,18,30,32,38
83381,52,28,42,34,50,50,80,28,146
83382,48,64,68,44,58,62,66,76,34
83383,55,51,77,63,41,37,53,75,39
83384,93,37,159,55,47,27,55,43,37
83385,47,61,95,85,57,55,61,63,35
83386,73,33,43,117,95,63,45,39,49
83387,47,85,83,99,41,49,53,49,47
83388,154,36,100,358,104,146,78,54,46
83389,40,42,48,92,176,64,42,32,52
83390,69,57,57,57,77,43,59,55,37
83391,52,52,54,76,210,66,78,42,40
83392,49,67,55,165,91,51,67,45,63
83393,50,36,84,106,58,42,44,36,64
83394,88,24,72,30,56,26,34,36,42
83395,41,81,51,63,67,105,77,61,59
83396,54,102,78,64,94,166,56,66,54
83397,34,28,58,40,48,30,76,34,68
83398,77,47,53,45,61,53,45,57,45
83399,43,71,75,73,53,67,69,59,43
83400,65,27,45,217,39,35,121,29,57
83401,72,70,76,62,80,48,58,40,60
83402,38,42,58,76,46,64,72,40,40
83403,40,62,64,136,72,52,56,50,44
83404,69,65,49,119,99,33,57,35,41
83405,94,100,138,76,80,62,54,46,50
83406,71,39,49,107,39,35,67,63,49
83407,38,20,52,46,78,22,44,36,34
83408,50,42,56,84,136,36,126,64,38
83409,76,74,58,74,58,38,64,134,38
83410,57,25,77,113,49,37,37,47,67
83411,38,116,180,64,90,68,58,38,30
83412,103,75,53,61,117,99,81,39,67
83413,61,59,47,99,59,53,113,65,45
83414,27,35,49,89,47,47,61,29,81
83415,39,55,47,125,67,57,61,51,43
83416,44,58,46,46,74,52,72,76,44
83417,54,44,48,60,84,82,70,102,46
83418,80,46,102,82,200,80,58,50,62
83419,40,50,132,200,56,50,64,52,48
83420,107,53,281,223,61,53,57,71,69
83421,28,88,138,110,408,104,60,40,54
83422,55,53,53,85,99,51,53,47,39
83423,57,77,113,59,65,63,119,87,61
83424,89,69,99,85,49,77,49,53,73
83425,26,34,74,98,48,62,38,32,80
83426,60,66,40,84,84,30,46,42,24
83427,113,51,47,87,113,45,109,63,51
83428,132,44,150,64,62,50,56,56,60
83429,49,43,153,35,69,57,59,65,45
83430,64,22,110,24,66,36,62,42,32
83431,54,46,60,86,66,44,44,46,46
83432,49,93,49,81,63,67,81,53,63
83433,34,46,122,44,84,52,46,34,102
83434,111,69,41,59,69,59,53,63,45
83435,31,37,65,69,189,29,31,31,33
83436,67,45,81,183,69,53,35,49,37
83437,43,73,57,119,47,79,57,25,39
83438,73,63,61,85,121,63,101,61,55
83439,55,43,81,51,53,73,37,55,51
83440,52,30,56,26,70,40,28,32,24
83441,78,68,142,78,72,50,50,54,56
83442,62,56,64,96,44,48,88,42,32
83443,56,74,86,52,158,86,62,88,44
83444,72,62,56,54,70,68,52,34,44
83445,29,29,65,35,49,49,63,65,65
83446,47,65,85,53,57,121,85,39,39
83447,49,45,57,67,111,51,35,55,25
83448,42,40,58,60,26,42,36,44,44
83449,63,43,87,109,45,69,71,57,59
83450,48,42,42,42,62,46,32,42,46
83451,43,35,31,101,39,27,103,31,27
83452,37,53,81,53,53,51,61,61,145
83453,62,28,82,178,100,34,60,28,60
83454,58,44,40,56,56,86,52,52,70
83455,87,45,57,55,67,75,71,59,37
83456,54,24,74,32,184,34,20,24,56
83457,148,44,228,96,174,30,78,80,52
83458,109,41,95,259,45,37,65,53,29
83459,71,103,67,101,85,47,103,61,45
83460,58,46,126,74,76,42,140,38,40
83461,64,50,76,48,168,94,86,34,102
83462,33,25,55,43,43,45,39,77,29
83463,39,63,73,129,53,45,105,49,45
83464,30,60,62,28,86,42,44,36,50
83465,28,56,184,44,34,62,48,32,38
83466,46,50,52,56,106,114,70,48,48
83467,26,52,62,284,56,44,40,52,54
83468,109,63,129,45,77,85,53,51,39
83469,32,66,66,62,62,34,78,198,54
83470,54,62,84,64,44,52,132,46,64
83471,62,42,50,128,38,44,42,182,44
83472,38,36,52,32,86,34,46,32,40
83473,46,50,176,84,42,42,48,32,30
83474,45,67,63,153,37,187,163,35,79
83475,77,39,111,63,49,73,51,59,93
83476,47,51,93,63,43,73,233,43,67
83477,41,39,75,41,83,81,61,57,41
83478,36,58,70,118,200,80,72,40,56
83479,49,49,55,71,101,173,73,67,55
83480,43,25,41,191,233,45,49,53,31
83481,76,54,114,56,58,46,90,58,60
83482,43,39,101,81,173,61,59,51,49
83483,49,91,85,85,37,55,121,89,51
83484,46,36,68,38,58,86,100,34,42
83485,78,54,40,68,214,62,70,60,72
83486,45,51,97,143,73,119,107,47,63
83487,50,40,102,46,138,76,56,112,44
83488,52,30,82,30,82,48,70,46,40
83489,79,29,71,77,183,21,39,27,29
83490,36,42,90,42,56,30,50,30,36
83491,60,54,114,156,58,46,54,58,44
83492,76,64,58,56,48,118,58,40,62
83493,40,44,54,72,34,66,72,38,64
83494,57,69,57,135,65,95,61,45,71
83495,56,90,124,40,94,30,64,54,36
83496,54,102,76,82,76,162,90,88,62
83497,45,53,41,125,95,69,53,37,25
83498,95,49,27,61,77,57,45,41,45
83499,40,80,44,62,90,40,40,34,62
83500,46,52,84,120,62,56,46,60,60
83501,27,63,33,71,45,57,35,51,23
83502,35,79,85,71,37,65,39,41,39
83503,41,27,35,55,181,33,65,33,53
83504,71,29,53,47,159,37,67,29,39
83505,175,45,51,73,149,47,61,57,59
83506,23,37,91,49,123,29,51,65,35
83507,40,36,80,30,26,62,34,62,42
83508,39,45,133,73,45,33,63,41,71
83509,80,40,38,84,44,42,90,42,50
83510,131,45,57,57,39,43,101,49,43
83511,62,54,58,186,82,56,70,62,52
83512,42,48,44,144,52,110,80,30,48
83513,62,52,40,102,50,74,40,60,52
83514,66,50,52,170,40,60,62,58,44
83515,77,71,35,141,83,41,41,43,63
83516,52,50,74,72,124,64,34,84,32
83517,40,62,78,62,62,54,42,42,148
83518,32,44,108,114,116,80,36,54,42
83519,86,60,62,54,46,68,78,60,48
83520,68,52,54,72,110,88,48,48,52
83521,79,65,93,109,161,55,57,41,59
83522,114,50,54,50,112,64,48,28,54
83523,43,33,213,125,51,115,41,33,81
83524,138,52,64,50,64,46,50,46,90
83525,40,44,102,250,96,80,82,48,52
83526,80,60,56,82,62,54,68,72,74
83527,35,35,103,125,35,83,29,31,15
83528,54,48,58,50,54,64,44,70,38
83529,40,48,38,74,74,82,40,38,44
83530,38,26,58,32,46,64,24,30,36
83531,38,50,86,76,68,72,144,36,42
83532,42,34,48,38,46,88,128,48,32
83533,68,24,64,86,70,38,74,36,30
83534,39,35,49,65,63,81,79,43,29
83535,34,30,28,32,44,28,66,46,36
83536,37,43,85,135,81,37,45,59,51
83537,80,62,74,96,56,48,46,102,92
83538,39,45,41,77,37,41,81,41,41
83539,96,44,84,78,72,72,70,108,44
83540,56,70,86,90,116,110,60,142,56
83541,44,50,84,48,70,38,78,68,38
83542,29,49,29,49,35,49,47,35,95
83543,100,34,76,64,58,28,28,42,28
83544,55,29,41,37,25,27,35,27,27
83545,34,68,34,122,90,60,42,52,24
83546,77,25,69,97,39,23,51,47,37
83547,40,78,122,40,46,116,70,48,46
83548,45,71,123,109,75,43,41,39,49
83549,29,37,35,85,57,27,43,37,53
83550,53,63,81,83,87,49,93,83,41
83551,52,38,28,48,72,44,46,26,28
83552,64,56,88,196,226,146,60,148,40
83553,50,60,106,106,106,52,102,134,52
83554,35,63,59,47,49,35,39,43,53
83555,41,43,49,69,55,55,67,39,59
83556,57,39,49,67,55,101,73,47,47
83557,57,59,55,83,53,45,125,61,61
83558,54,80,46,124,78,42,126,52,46
83559,54,36,80,70,100,70,64,62,50
83560,59,57,59,31,67,45,53,25,45
83561,88,62,82,74,46,136,46,92,68
83562,43,73,55,63,97,61,51,49,41
83563,47,55,117,117,85,73,71,87,57
83564,93,53,61,51,55,89,57,67,65
83565,70,38,120,64,74,130,64,46,40
83566,53,61,91,85,49,49,71,53,51
83567,63,45,101,53,35,99,43,79,43
83568,50,38,70,96,92,32,70,30,36
83569,175,41,127,65,49,51,131,61,51
83570,38,76,42,54,80,54,48,44,40
83571,61,49,115,47,81,39,45,51,55
83572,35,41,41,51,75,49,55,45,37
83573,44,40,60,228,52,58,50,38,30
83574,64,48,48,44,120,134,178,38,32
83575,38,32,110,68,54,62,58,36,36
83576,41,71,55,87,61,25,35,51,47
83577,58,38,54,152,64,52,78,50,38
83578,53,47,75,69,123,107,59,85,45
83579,54,76,152,206,68,90,46,36,44
83580,39,47,107,89,35,35,57,43,41
83581,75,49,123,87,53,73,63,59,75
83582,91,49,37,53,43,45,49,35,59
83583,49,47,49,49,89,85,65,55,63
83584,55,59,73,93,91,47,45,43,37
83585,28,34,28,46,74,48,28,38,52
83586,88,34,102,80,98,114,102,44,48
83587,63,61,59,63,83,39,61,39,91
83588,31,25,81,29,43,27,51,77,71
83589,17,45,27,53,39,67,53,69,65
83590,44,52,88,58,44,134,68,44,194
83591,31,37,53,87,41,73,59,67,51
83592,35,69,45,117,195,37,97,49,41
83593,37,33,39,79,25,59,151,67,57
83594,54,28,68,56,54,48,36,40,44
83595,58,46,60,112,52,46,38,68,48
83596,74,72,52,66,100,88,50,78,42
83597,39,59,45,69,89,63,57,49,53
83598,67,55,79,107,71,41,83,37,77
83599,37,29,35,173,23,51,27,27,43
83600,44,58,172,88,76,70,72,44,72
83601,38,42,30,62,82,134,70,44,34
83602,29,25,57,77,57,35,71,69,41
83603,68,24,102,66,48,40,66,38,56
83604,81,65,65,49,103,49,71,53,93
83605,43,69,83,151,63,37,53,35,33
83606,172,56,84,66,56,34,44,68,56
83607,38,66,50,166,110,54,46,58,42
83608,53,21,127,177,51,49,47,23,47
83609,58,40,50,122,78,60,66,44,52
83610,43,41,109,59,49,41,71,35,47
83611,51,55,95,77,53,71,73,69,99
83612,44,94,80,38,36,62,40,28,108
83613,61,63,87,67,79,49,79,41,69
83614,60,40,60,116,40,36,72,38,42
83615,49,51,191,53,37,15,49,59,53
83616,52,58,124,46,92,110,34,44,50
83617,73,67,65,65,51,75,59,51,61
83618,37,53,61,57,55,47,67,53,49
83619,47,69,57,63,63,41,63,65,35
83620,48,94,46,94,52,76,36,36,70
83621,81,61,69,45,81,45,73,107,93
83622,62,66,114,146,74,72,46,68,46
83623,59,41,63,61,59,87,45,51,57
83624,41,63,61,63,79,39,55,67,73
83625,51,35,59,33,63,299,65,59,71
83626,71,55,179,29,63,81,53,57,47
83627,64,40,76,44,80,74,68,68,44
83628,89,35,51,19,93,57,35,41,41
83629,63,57,63,101,57,49,39,53,41
83630,58,70,60,106,88,64,70,62,32
83631,128,52,60,136,46,58,76,50,56
83632,38,38,46,56,54,50,56,50,46
83633,52,58,112,74,72,52,74,66,52
83634,62,42,82,48,50,70,78,34,44
83635,79,61,47,165,63,31,117,31,49
83636,67,49,63,49,29,37,43,83,45
83637,54,38,42,154,58,52,42,60,34
83638,48,40,64,96,48,194,64,38,32
83639,42,122,64,102,86,76,46,58,68
83640,43,25,63,59,53,49,53,37,161
83641,65,65,55,67,127,33,83,57,81
83642,62,24,76,106,88,108,78,30,46
83643,104,58,74,56,106,66,42,60,48
83644,40,46,84,42,66,98,36,114,48
83645,39,35,233,47,121,37,85,39,51
83646,55,45,105,307,85,45,65,59,29
83647,28,64,46,54,22,30,18,34,50
83648,56,78,52,68,106,146,52,44,42
83649,59,55,79,51,51,63,45,59,53
83650,145,41,55,59,41,53,61,65,69
83651,62,52,168,104,76,30,54,54,50
83652,34,80,70,80,46,74,44,56,56
83653,137,25,45,21,51,49,55,33,39
83654,63,125,87,143,145,95,99,39,79
83655,64,90,38,44,58,62,52,132,36
83656,63,53,33,65,175,43,29,27,63
83657,81,45,57,129,65,29,61,47,33
83658,155,83,85,83,95,47,47,51,67
83659,84,44,130,106,62,88,58,46,50
83660,37,39,111,55,85,55,29,37,67
83661,98,42,124,86,38,228,66,68,60
83662,32,28,40,36,44,56,46,52,46
83663,37,45,83,117,265,83,59,35,33
83664,60,98,52,56,58,54,36,54,76
83665,51,45,61,205,49,111,65,45,43
83666,40,42,82,58,92,36,64,56,40
83667,45,27,79,27,41,47,71,43,25
83668,39,45,35,37,37,57,49,57,75
83669,34,82,34,132,70,48,38,34,50
83670,33,37,71,295,81,41,49,35,41
83671,61,53,201,87,115,65,55,81,65
83672,35,63,147,83,131,35,69,41,35
83673,62,56,76,212,118,70,68,62,42
83674,54,62,46,42,56,56,46,44,56
83675,53,51,77,87,93,19,29,31,19
83676,59,51,43,73,43,49,51,43,89
83677,46,38,42,92,84,48,62,66,36
83678,40,84,86,120,94,48,60,44,52
83679,42,52,58,38,74,56,56,58,74
83680,52,42,58,52,78,30,58,28,70
83681,75,81,59,291,45,55,57,81,53
83682,43,59,73,93,63,123,103,51,79
83683,29,17,29,57,61,63,115,31,25
83684,74,72,40,86,54,56,56,110,54
83685,62,38,72,102,36,32,54,44,58
83686,56,66,68,80,60,208,72,72,106
83687,36,124,88,78,62,50,104,62,40
83688,36,26,80,92,54,208,28,42,54
83689,32,44,66,66,140,68,54,54,48
83690,55,47,47,43,137,43,35,27,35
83691,92,38,50,94,128,102,62,58,50
83692,60,56,84,56,62,42,92,72,58
83693,77,31,59,55,189,57,77,45,33
83694,55,41,87,43,45,61,43,51,37
83695,38,60,76,50,44,58,68,24,62
83696,77,47,101,121,65,103,101,75,63
83697,45,41,59,83,77,53,51,45,35
83698,56,42,52,54,54,46,114,44,34
83699,145,51,79,57,101,71,65,37,47
83700,95,11,69,43,55,9,185,15,41
83701,80,56,80,52,70,52,60,52,54
83702,29,31,63,63,131,39,43,107,31
83703,41,49,51,139,43,103,51,53,129
83704,40,42,168,92,102,40,66,46,48
83705,52,46,42,52,52,64,42,42,46
83706,55,67,47,57,53,307,81,35,77
83707,40,38,68,74,52,112,56,26,38
83708,50,82,60,74,42,46,146,84,46
83709,43,35,47,47,159,81,39,39,95
83710,102,46,48,234,28,38,70,38,38
83711,31,35,91,85,133,53,75,35,51
83712,53,37,81,127,51,57,49,49,41
83713,44,62,78,50,74,60,34,48,48
83714,68,56,52,102,82,202,100,48,40
83715,48,44,34,100,58,62,50,38,32
83716,111,71,103,135,57,71,51,37,55
83717,55,39,59,53,45,43,63,37,41
83718,59,57,67,111,93,109,51,37,37
83719,73,57,109,125,77,51,61,71,57
83720,23,21,27,29,23,79,31,33,41
83721,39,47,67,103,67,49,57,47,49
83722,67,43,43,59,61,83,51,73,81
83723,54,30,82,102,64,74,78,46,52
83724,69,59,49,99,69,87,67,73,43
83725,49,37,35,95,35,41,43,71,23
83726,32,56,108,132,46,40,70,58,50
83727,46,36,52,52,120,96,34,68,42
83728,48,34,56,44,64,52,60,44,80
83729,38,28,70,32,70,60,62,48,44
83730,23,37,55,41,83,111,29,45,45
83731,51,53,67,61,75,85,53,45,41
83732,68,36,18,78,108,54,48,22,44
83733,64,62,70,48,52,72,66,70,36
83734,64,62,122,68,94,54,64,34,64
83735,40,26,70,50,50,90,52,32,26
83736,38,26,92,50,50,198,28,30,34
83737,70,46,56,70,36,46,68,48,74
83738,40,74,44,24,60,32,48,38,68
83739,65,49,39,41,113,67,161,27,61
83740,53,49,75,37,39,111,53,81,61
83741,63,39,59,61,171,45,59,57,59
83742,51,55,61,95,107,63,87,45,33
83743,52,50,58,216,48,46,82,42,56
83744,115,39,105,65,77,41,45,49,37
83745,60,70,54,92,46,52,64,36,50
83746,53,107,39,65,45,49,59,55,29
83747,19,21,27,29,97,47,41,37,17
83748,50,32,194,152,52,50,42,44,42
83749,55,57,75,119,79,49,97,51,53
83750,65,59,135,139,71,45,29,75,63
83751,104,52,96,134,72,58,50,54,54
83752,85,79,97,67,37,53,39,41,43
83753,53,55,53,175,59,91,63,75,39
83754,56,30,98,84,78,96,64,44,46
83755,50,44,62,198,60,140,42,52,54
83756,79,43,55,73,89,65,77,65,71
83757,48,46,40,62,52,62,50,66,34
83758,52,42,62,102,52,174,84,62,56
83759,65,35,35,41,63,43,63,55,41
83760,77,39,43,53,119,45,33,29,49
83761,57,67,85,269,55,47,55,43,23
83762,119,21,91,69,41,27,41,31,43
83763,106,46,38,92,92,52,62,42,70
83764,67,29,85,77,39,189,55,25,27
83765,65,71,45,193,129,51,143,51,67
83766,49,31,89,35,57,51,69,45,33
83767,46,70,26,72,44,48,52,50,18
83768,41,51,97,103,59,49,83,41,47
83769,54,46,60,66,70,64,60,28,96
83770,55,85,49,63,59,63,59,57,71
83771,44,44,92,56,226,70,68,38,54
83772,79,53,61,53,51,41,71,53,55
83773,77,75,169,71,49,45,59,55,65
83774,41,17,29,133,39,29,27,37,35
83775,46,28,72,58,18,36,62,66,38
83776,31,33,59,85,69,33,69,33,63
83777,78,100,196,64,88,104,48,74,62
83778,48,54,60,148,126,188,58,46,34
83779,53,33,77,45,43,59,51,43,33
83780,22,70,54,52,52,152,118,28,44
83781,68,58,148,92,82,70,42,36,40
83782,32,40,48,210,38,62,106,66,40
83783,92,38,42,70,270,38,62,30,46
83784,153,51,103,53,37,65,67,59,49
83785,74,44,38,74,76,128,80,60,42
83786,46,48,62,122,80,36,76,50,52
83787,28,38,56,86,60,54,50,94,48
83788,94,50,68,72,34,26,86,48,42
83789,46,42,62,52,76,44,50,42,46
83790,26,24,48,30,96,78,26,18,36
83791,47,45,159,125,153,67,59,53,65
83792,105,59,115,71,83,121,85,59,79
83793,50,28,40,32,96,44,58,32,60
83794,27,39,45,69,117,43,73,27,55
83795,75,71,143,123,43,57,53,91,67
83796,58,50,40,88,146,40,42,74,38
83797,55,41,125,69,59,75,63,53,61
83798,152,54,66,208,124,74,112,48,40
83799,56,58,112,68,64,78,72,50,48
83800,62,54,118,64,210,62,82,54,34
83801,61,79,75,47,65,71,53,71,45
83802,57,37,165,109,69,57,79,43,51
83803,45,37,33,43,33,73,35,31,27
83804,68,118,66,78,86,62,72,50,60
83805,65,35,101,79,165,57,45,49,31
83806,53,27,47,41,47,61,41,83,51
83807,32,32,154,52,76,58,50,38,32
83808,45,41,137,103,103,79,73,119,57
83809,38,40,56,96,56,68,44,54,52
83810,75,49,45,51,43,53,41,41,29
83811,67,35,129,53,47,51,83,61,43
83812,55,71,89,69,73,71,77,45,63
83813,51,73,85,79,83,73,113,59,97
83814,90,48,112,90,84,58,62,68,38
83815,32,106,50,78,92,60,138,58,62
83816,57,35,73,45,129,81,67,103,39
83817,35,47,53,77,53,111,53,27,43
83818,79,71,85,101,73,41,55,53,33
83819,84,60,28,94,46,42,100,54,50
83820,47,51,79,49,81,37,97,45,43
83821,34,36,86,164,58,66,104,38,34
83822,33,33,159,145,119,39,57,31,37
83823,39,51,57,37,71,25,53,31,51
83824,46,48,54,58,32,100,64,68,60
83825,50,50,106,46,56,56,46,40,50
83826,49,47,81,63,63,37,91,47,43
83827,23,43,37,49,41,43,23,17,21
83828,47,47,37,57,83,125,107,57,89
83829,44,126,104,84,122,84,58,56,74
83830,63,65,97,59,53,61,75,51,57
83831,46,38,38,44,58,30,102,30,96
83832,49,29,23,13,19,31,63,43,55
83833,34,44,24,86,72,60,24,86,42
83834,47,119,69,49,73,69,49,61,67
83835,98,36,54,52,50,56,164,26,24
83836,33,23,207,81,37,53,61,29,21
83837,70,52,42,236,48,46,72,60,64
83838,61,51,59,71,67,49,77,45,47
83839,26,54,18,86,118,46,40,18,24
83840,38,44,54,58,30,64,36,40,60
83841,48,48,34,34,86,76,30,38,46
83842,30,50,60,80,120,90,92,68,76
83843,93,89,109,165,63,47,41,39,45
83844,54,50,40,60,70,96,42,60,68
83845,75,59,111,113,75,61,83,57,67
83846,59,73,79,79,61,85,47,61,33
83847,46,48,36,82,70,26,54,30,44
83848,95,85,81,31,81,57,37,55,47
83849,26,20,12,62,44,44,58,26,26
83850,39,21,33,101,39,95,67,43,31
83851,48,54,62,58,44,82,62,44,40
83852,55,51,43,123,73,101,79,49,37
83853,55,45,57,87,23,109,47,37,69
83854,68,56,36,82,86,58,60,58,42
83855,46,50,36,54,68,92,54,74,50
83856,65,23,55,55,43,29,39,47,49
83857,44,48,60,94,50,60,42,46,90
83858,55,77,29,75,109,29,51,31,37
83859,62,36,62,48,108,44,66,56,46
83860,74,78,148,142,166,50,44,34,48
83861,64,68,134,44,96,70,84,56,56
83862,60,96,138,116,54,152,152,82,66
83863,48,60,50,60,88,98,66,54,56
83864,41,127,27,39,35,57,57,29,29
83865,51,43,79,49,57,95,53,43,51
83866,139,55,113,53,129,41,39,47,37
83867,53,67,131,77,63,53,37,57,43
83868,31,63,39,59,71,75,49,55,55
83869,32,60,106,52,34,54,64,46,38
83870,78,108,34,130,156,46,56,34,48
83871,54,60,30,136,86,66,80,54,48
83872,73,45,97,47,59,45,43,59,51
83873,43,49,49,81,135,35,35,43,63
83874,53,39,79,47,73,83,57,49,59
83875,55,47,107,135,67,57,67,73,55
83876,40,46,44,54,120,42,56,58,52
83877,50,54,34,148,52,94,82,34,44
83878,49,61,31,43,39,73,85,49,59
83879,70,78,112,112,50,72,66,190,28
83880,47,63,41,57,55,31,59,45,75
83881,76,108,48,58,54,54,68,58,40
83882,79,41,83,55,53,33,53,57,35
83883,17,19,11,15,13,23,131,73,33
83884,42,88,66,228,44,46,60,58,136
83885,32,40,136,84,44,64,28,42,34
83886,51,35,43,209,89,45,43,31,95
83887,41,69,93,127,75,61,103,61,55
83888,62,32,22,56,70,148,38,40,32
83889,49,65,45,73,83,51,103,79,45
83890,60,52,42,96,54,80,98,50,42
83891,39,55,121,53,47,53,51,71,59
83892,52,40,32,34,36,34,56,42,44
83893,50,62,42,132,154,54,72,50,54
83894,30,52,104,34,72,44,34,48,62
83895,36,34,54,52,62,56,26,54,42
83896,62,74,50,158,62,80,66,64,46
83897,41,39,97,85,55,47,91,55,67
83898,32,30,46,108,40,50,82,26,28
83899,59,35,61,105,83,63,81,57,67
83900,104,66,64,68,64,38,64,40,42
83901,41,35,37,35,121,75,79,29,37
83902,55,43,53,101,47,37,21,35,35
83903,52,46,54,58,112,70,64,66,126
83904,47,31,39,57,101,69,81,59,79
83905,56,30,50,76,58,18,90,34,66
83906,39,53,95,63,153,81,81,67,37
83907,39,61,37,51,129,43,45,49,71
83908,75,87,63,65,73,41,167,53,39
83909,44,76,86,94,68,48,88,68,72
83910,65,59,77,177,75,41,75,39,69
83911,121,49,63,53,49,145,85,81,43
83912,53,45,59,43,33,63,51,37,65
83913,65,73,107,93,119,45,63,175,41
83914,123,63,47,59,59,45,91,51,51
83915,59,53,123,109,73,77,45,47,49
83916,45,53,63,85,113,53,65,53,55
83917,45,75,79,67,71,37,75,39,55
83918,33,63,53,25,73,55,55,45,57
83919,46,52,78,56,106,42,38,36,64
83920,51,41,69,97,65,61,73,59,41
83921,61,55,53,127,129,65,43,37,35
83922,49,43,41,69,235,69,65,37,37
83923,50,42,90,46,58,48,30,42,28
83924,65,35,95,115,51,87,111,45,65
83925,37,47,37,39,111,43,91,41,41
83926,38,66,142,58,50,44,98,112,72
83927,41,39,43,47,65,61,67,39,47
83928,50,44,128,58,108,32,50,50,28
83929,37,53,73,95,67,39,39,57,39
83930,100,54,64,44,52,62,88,36,72
83931,67,49,101,45,61,51,45,53,61
83932,117,45,89,79,157,71,49,85,99
83933,58,56,142,224,66,66,44,46,58
83934,23,33,51,77,125,163,63,57,41
83935,39,43,33,53,283,79,47,39,37
83936,55,45,49,35,33,35,69,41,53
83937,60,28,104,26,90,26,58,32,44
83938,62,78,90,82,76,38,62,34,52
83939,53,41,115,341,31,95,31,35,81
83940,61,31,93,55,43,63,181,39,65
83941,71,81,127,101,49,71,99,97,53
83942,66,54,38,136,64,40,52,64,44
83943,44,54,26,90,52,78,46,72,46
83944,56,84,56,48,62,44,96,54,92
83945,52,56,56,58,76,54,50,54,78
83946,61,37,69,41,57,49,55,45,45
83947,53,71,95,85,129,57,49,133,53
83948,74,48,64,58,86,76,146,38,60
83949,65,39,265,149,131,33,29,59,27
83950,56,60,114,66,108,60,34,48,42
83951,70,70,38,48,148,58,54,42,50
83952,55,31,57,63,79,33,49,69,57
83953,63,43,61,101,75,85,45,33,53
83954,73,111,103,37,61,39,47,63,91
83955,90,32,96,110,74,30,106,30,46
83956,44,46,106,68,196,112,44,46,44
83957,49,25,73,89,69,31,157,57,81
83958,37,39,67,71,41,79,51,69,39
83959,74,48,94,68,48,54,54,50,40
83960,29,17,51,77,71,17,21,19,57
83961,44,42,48,86,88,74,74,42,78
83962,45,41,63,139,43,51,55,71,57
83963,51,143,59,99,35,55,59,59,41
83964,61,79,115,97,47,57,33,53,53
83965,63,37,47,157,187,91,69,69,43
83966,70,40,130,84,82,46,56,34,66
83967,47,29,33,163,65,41,123,33,43
83968,107,61,59,89,33,51,55,71,51
83969,35,57,69,61,49,47,75,43,49
83970,39,45,51,41,83,125,177,43,83
83971,38,34,34,210,58,72,38,32,34
83972,46,56,64,166,50,36,80,36,58
83973,51,43,123,69,59,59,35,65,29
83974,60,44,66,82,104,74,52,46,40
83975,37,47,41,43,275,41,75,33,41
83976,63,33,41,83,49,37,77,103,47
83977,51,25,49,157,47,33,83,39,29
83978,61,57,79,67,65,77,73,57,69
83979,78,92,62,80,40,52,44,50,60
83980,56,62,74,46,90,134,78,40,48
83981,20,28,46,196,60,114,88,42,44
83982,34,38,40,86,104,32,64,68,50
83983,48,52,46,44,48,50,62,40,56
83984,63,69,85,143,121,79,39,43,45
83985,45,77,105,139,59,43,77,39,71
83986,43,55,143,63,95,37,59,69,49
83987,51,37,57,33,49,33,85,63,39
83988,117,25,63,145,33,25,69,37,59
83989,52,58,100,220,70,54,92,42,26
83990,80,36,52,36,32,60,90,50,60
83991,99,51,55,65,51,89,53,59,81
83992,60,56,40,44,70,52,36,154,84
83993,59,45,35,107,61,85,173,35,31
83994,33,57,79,59,79,75,63,111,59
83995,40,48,64,86,52,36,110,70,44
83996,45,63,35,99,37,31,91,39,49
83997,65,61,89,59,51,47,63,45,41
83998,56,68,72,100,42,68,124,80,60
83999,68,34,62,36,90,36,118,48,50
84000,114,80,48,90,82,62,66,94,46
84001,84,30,36,58,56,36,46,34,40
84002,53,51,59,87,89,85,59,47,83
84003,58,52,86,222,56,86,72,70,46
84004,56,54,70,128,54,124,58,64,56
84005,22,8,52,16,36,38,10,32,10
84006,53,41,149,63,27,95,53,25,41
84007,35,33,53,69,49,45,65,35,43
84008,105,37,73,79,37,57,49,33,57
84009,59,53,75,89,89,73,75,49,49
84010,53,25,31,41,81,37,49,29,27
84011,46,60,34,106,92,44,60,66,82
84012,28,76,42,144,68,62,64,40,38
84013,65,59,121,61,69,99,53,59,67
84014,35,33,183,141,155,69,43,37,33
84015,55,53,145,79,53,81,87,47,37
84016,61,35,43,195,91,35,33,43,63
84017,40,30,40,34,84,50,50,38,50
