Iteration,0,1,2,3,4,5,6,7,8
56052,23,25,17,31,33,29,19,19,19
56053,43,23,21,27,19,37,21,25,21
56054,26,30,26,22,32,46,28,34,26
56055,24,18,46,24,34,28,28,18,22
56056,35,21,27,39,23,21,21,21,31
56057,31,19,17,9,19,15,23,33,23
56058,19,27,43,49,45,35,21,43,21
56059,32,38,30,34,34,36,32,38,38
56060,45,33,33,43,23,31,35,25,29
56061,44,28,32,54,32,36,30,42,28
56062,47,25,19,29,39,31,45,33,21
56063,53,33,43,51,27,29,37,29,25
56064,28,34,34,64,36,24,24,32,30
56065,49,21,29,29,21,35,27,29,27
56066,15,19,29,13,31,23,23,15,21
56067,24,26,36,28,28,28,28,36,36
56068,25,19,23,45,37,21,39,51,17
56069,23,33,19,47,21,39,31,41,23
56070,16,18,26,28,40,18,26,42,20
56071,18,30,30,24,26,26,24,18,16
56072,18,20,22,24,22,34,32,18,16
56073,19,19,23,41,35,17,23,27,23
56074,30,18,48,40,20,16,34,16,16
56075,20,18,22,20,20,20,24,22,24
56076,28,34,26,64,58,32,26,42,40
56077,26,36,32,22,34,28,28,26,36
56078,23,35,57,27,53,25,21,27,25
56079,28,30,34,28,28,38,44,44,36
56080,26,20,30,26,36,28,22,36,24
56081,20,20,18,30,28,20,16,20,32
56082,28,32,38,48,38,28,42,28,42
56083,27,29,21,25,29,41,31,29,21
56084,31,31,35,51,37,27,29,35,35
56085,19,31,45,33,25,23,35,29,45
56086,16,12,22,14,32,16,10,16,8
56087,33,23,29,35,39,27,35,41,31
56088,25,25,21,33,27,33,25,37,17
56089,36,14,26,44,38,14,36,16,28
56090,28,28,28,14,26,20,22,26,24
56091,23,23,21,15,49,23,21,19,21
56092,21,23,19,27,19,29,25,41,27
56093,33,37,25,33,37,31,37,39,25
56094,33,19,41,37,25,29,23,21,25
56095,26,32,26,42,40,34,36,38,40
56096,33,33,31,29,39,39,35,33,37
56097,38,24,24,38,22,30,40,30,24
56098,26,22,30,28,22,24,24,40,24
56099,24,22,26,46,26,16,18,26,16
56100,31,25,25,47,29,41,31,31,31
56101,22,28,28,30,34,24,22,24,28
56102,22,20,28,44,14,12,12,14,12
56103,40,30,42,24,32,46,28,32,26
56104,25,21,37,47,27,21,27,23,27
56105,22,22,32,54,22,26,44,18,22
56106,30,36,26,34,30,22,22,20,28
56107,11,21,11,21,31,15,17,43,21
56108,22,22,46,36,28,24,24,40,32
56109,50,30,26,38,32,36,46,36,18
56110,21,23,27,31,23,29,19,27,39
56111,23,21,23,47,15,35,29,21,33
56112,24,32,40,28,42,26,34,42,54
56113,27,31,41,31,47,27,37,47,37
56114,30,26,42,24,28,28,32,32,26
56115,32,18,20,32,20,20,28,24,32
56116,28,22,28,26,26,24,28,22,24
56117,25,31,29,39,29,35,25,21,31
56118,42,44,20,28,34,28,24,24,36
56119,26,18,30,20,16,16,20,18,22
56120,36,26,30,40,42,34,32,24,36
56121,24,34,26,54,22,26,36,40,34
56122,24,34,38,48,34,38,30,30,24
56123,35,27,19,31,35,33,21,25,17
56124,26,24,30,28,22,18,20,24,16
56125,29,35,31,29,33,29,39,29,33
56126,31,25,27,61,25,35,33,27,35
56127,32,24,26,22,34,38,20,26,26
56128,32,24,38,30,28,24,28,20,30
56129,32,34,32,34,52,42,30,26,30
56130,31,27,33,39,25,37,41,23,25
56131,36,26,26,18,28,30,46,40,26
56132,26,18,28,34,24,22,18,22,24
56133,27,29,35,31,45,53,41,35,37
56134,42,36,38,30,28,32,36,38,62
56135,35,25,21,25,33,31,25,19,35
56136,26,18,22,22,30,28,22,20,32
56137,41,37,33,37,39,31,23,45,41
56138,12,20,40,34,22,20,26,26,24
56139,38,16,34,40,28,22,34,22,22
56140,28,16,26,32,28,34,24,26,28
56141,28,28,48,42,16,20,28,38,26
56142,27,27,27,31,35,31,27,35,31
56143,27,19,35,37,9,27,15,11,13
56144,17,21,21,43,31,25,17,21,15
56145,44,36,44,32,38,38,28,20,24
56146,29,29,27,29,33,25,31,21,21
56147,34,30,16,26,24,18,26,24,40
56148,31,37,51,21,35,29,33,31,25
56149,35,21,25,35,25,27,25,25,23
56150,23,23,15,17,19,29,15,15,11
56151,33,43,37,35,21,31,29,29,33
56152,21,31,37,53,21,27,29,25,27
56153,24,16,28,46,28,34,28,26,24
56154,30,20,24,16,26,26,14,22,16
56155,19,35,25,31,35,17,21,15,33
56156,35,31,39,27,29,35,35,29,39
56157,50,30,20,32,50,36,36,36,32
56158,28,28,34,28,30,24,28,24,32
56159,23,23,19,25,19,27,25,21,13
56160,21,23,17,23,23,21,21,29,31
56161,11,23,31,15,15,15,17,17,19
56162,26,26,30,30,38,24,28,18,30
56163,23,27,21,49,25,19,31,33,35
56164,26,26,34,28,32,26,24,26,28
56165,13,31,39,25,41,25,15,27,19
56166,35,33,25,31,35,29,39,25,33
56167,37,31,31,39,33,31,29,43,33
56168,27,31,35,47,23,31,31,29,45
56169,41,45,43,37,33,23,29,39,21
56170,31,29,31,25,35,27,21,21,23
56171,28,30,42,30,34,34,36,30,34
56172,19,25,23,23,29,21,15,19,11
56173,19,29,27,17,17,21,27,21,29
56174,30,38,28,28,30,30,38,28,24
56175,35,25,53,29,33,43,31,19,37
56176,26,20,28,20,42,38,24,24,32
56177,20,22,30,26,26,26,36,34,18
56178,38,18,38,22,26,34,30,22,34
56179,30,36,40,46,42,26,22,34,36
56180,32,42,24,38,30,28,34,24,36
56181,23,19,27,27,25,17,49,21,23
56182,37,45,41,35,19,37,35,31,29
56183,27,25,45,31,25,21,27,21,21
56184,29,29,17,25,39,33,31,33,21
56185,17,15,23,23,17,13,25,29,19
56186,31,39,29,45,39,29,35,23,27
56187,29,33,25,29,25,31,31,45,25
56188,31,23,43,25,23,35,37,27,27
56189,24,30,28,22,34,24,24,38,24
56190,33,27,33,49,43,25,27,35,27
56191,23,33,31,51,41,47,21,33,33
56192,26,20,34,30,30,36,18,24,22
56193,29,27,45,35,41,49,33,31,31
56194,21,15,19,43,23,23,29,29,29
56195,34,28,30,36,36,40,20,26,38
56196,26,26,20,26,12,14,32,22,42
56197,17,15,25,27,25,21,19,17,27
56198,25,31,49,27,45,29,33,25,31
56199,29,25,29,25,25,37,39,39,35
56200,18,20,46,30,28,20,32,18,18
56201,39,19,33,27,35,35,29,23,19
56202,51,33,37,39,27,27,37,33,39
56203,35,23,21,47,25,39,41,25,33
56204,38,26,44,48,28,36,36,24,34
56205,31,33,31,39,37,27,35,35,35
56206,33,39,25,29,33,33,23,39,27
56207,26,28,48,42,48,26,46,34,30
56208,25,29,21,31,19,23,29,21,23
56209,32,40,24,38,22,28,34,30,24
56210,33,19,17,27,9,17,29,21,15
56211,16,24,18,36,24,30,30,18,22
56212,44,24,48,24,22,36,32,22,30
56213,38,26,34,50,44,22,36,28,34
56214,31,27,33,43,37,29,25,25,11
56215,11,21,43,47,25,21,17,19,17
56216,26,22,40,24,34,22,34,20,28
56217,32,32,22,20,32,34,32,18,30
56218,16,22,22,38,42,24,18,24,24
56219,34,36,44,42,60,44,38,34,42
56220,32,42,42,24,30,34,40,36,28
56221,29,25,21,39,39,49,25,23,27
56222,34,18,20,32,28,26,14,30,16
56223,23,23,19,37,23,21,17,21,25
56224,25,23,21,23,25,25,37,21,19
56225,18,18,42,22,24,28,28,28,20
56226,41,33,27,31,31,35,55,23,29
56227,18,18,20,20,20,42,20,22,30
56228,31,31,33,61,29,35,31,41,29
56229,21,23,17,19,23,23,23,29,17
56230,25,31,35,43,37,25,31,27,27
56231,15,19,33,21,29,19,29,17,15
56232,36,42,50,34,52,36,40,30,34
56233,35,29,35,23,17,33,29,33,27
56234,22,40,24,48,14,38,20,22,26
56235,37,49,35,45,37,49,35,25,27
56236,28,44,52,22,42,26,32,30,32
56237,28,36,28,44,28,26,46,32,34
56238,26,22,18,26,38,30,24,28,44
56239,26,18,28,38,30,34,30,30,18
56240,29,27,35,27,27,37,31,37,45
56241,26,28,22,36,24,34,44,26,24
56242,24,26,38,42,30,36,24,26,24
56243,15,31,23,29,31,27,23,21,23
56244,27,21,37,43,29,37,35,23,27
56245,39,31,39,27,19,23,37,21,23
56246,21,27,33,19,21,23,25,29,13
56247,32,38,50,40,28,28,22,22,30
56248,49,35,49,41,47,35,25,37,35
56249,35,35,29,35,37,35,39,39,37
56250,18,18,28,22,24,28,34,24,18
56251,28,30,42,32,28,32,20,40,24
56252,34,30,40,26,38,28,20,32,48
56253,16,22,12,14,20,12,14,14,22
56254,26,44,34,32,32,42,24,24,26
56255,30,22,42,22,28,34,36,30,34
56256,39,23,27,39,29,31,39,29,23
56257,19,21,31,27,35,15,21,19,25
56258,31,25,27,27,27,19,19,23,25
56259,43,29,29,21,49,35,23,23,31
56260,23,19,33,21,23,45,21,19,33
56261,32,36,18,22,30,30,34,26,46
56262,14,8,32,48,20,12,16,16,12
56263,32,32,16,22,26,18,20,20,18
56264,41,33,29,41,27,35,33,23,23
56265,21,39,33,31,23,41,23,35,39
56266,17,21,23,29,23,13,17,27,23
56267,30,36,28,36,30,46,38,34,30
56268,37,31,29,33,29,25,27,41,21
56269,26,32,32,32,36,34,46,28,38
56270,20,28,24,26,28,28,50,24,20
56271,19,21,25,29,35,29,35,29,19
56272,25,19,25,21,43,23,25,19,31
56273,26,26,24,24,36,20,24,22,30
56274,29,23,31,41,25,37,23,41,27
56275,23,21,21,31,29,25,23,25,35
56276,20,24,32,46,30,24,32,32,40
56277,28,24,38,42,26,26,28,28,42
56278,23,17,43,27,13,27,33,33,25
56279,27,33,25,29,23,25,27,25,33
56280,28,24,28,18,42,34,18,22,24
56281,20,22,30,42,32,38,32,24,24
56282,36,32,30,22,34,40,20,30,24
56283,45,39,35,35,29,35,35,41,35
56284,14,28,32,46,24,18,16,28,24
56285,34,20,24,26,28,42,36,26,28
56286,24,30,40,54,32,28,16,30,20
56287,27,25,17,11,33,23,31,19,23
56288,19,19,23,17,23,19,23,21,15
56289,21,27,21,53,31,33,33,29,23
56290,20,28,24,32,30,14,20,20,16
56291,46,30,48,26,24,26,24,22,28
56292,29,27,41,59,31,41,31,41,29
56293,32,32,50,48,36,36,20,24,22
56294,16,8,14,30,16,34,16,20,14
56295,24,18,24,42,44,38,34,34,20
56296,36,26,42,34,36,42,46,40,30
56297,41,31,39,25,39,29,35,29,21
56298,23,25,31,33,33,27,25,41,27
56299,27,13,31,31,25,23,35,39,27
56300,29,21,25,37,31,23,21,23,27
56301,25,33,31,67,31,29,25,31,47
56302,30,28,28,26,38,28,32,24,24
56303,32,22,36,26,24,24,22,16,26
56304,17,27,23,23,25,17,27,19,25
56305,21,21,27,21,27,13,17,15,29
56306,37,43,31,57,23,31,27,35,35
56307,38,38,48,28,32,34,40,26,26
56308,37,23,21,23,31,25,25,23,29
56309,39,41,35,31,35,51,39,31,43
56310,35,25,39,39,37,43,33,31,31
56311,30,24,22,46,46,30,32,26,42
56312,37,41,17,27,37,25,29,29,29
56313,41,19,23,19,37,21,39,17,19
56314,22,26,38,30,32,26,46,24,28
56315,34,22,32,40,18,24,24,34,34
56316,25,41,41,45,53,29,31,31,27
56317,29,27,29,23,29,25,33,23,25
56318,30,32,30,26,26,26,34,38,22
56319,24,28,36,32,28,44,32,32,38
56320,23,25,27,47,23,21,29,31,19
56321,36,28,28,22,38,16,38,32,30
56322,29,25,19,27,43,23,21,15,29
56323,28,28,18,38,24,34,28,30,26
56324,26,36,24,34,30,24,26,46,28
56325,18,32,26,22,30,22,36,18,28
56326,31,37,29,53,39,35,33,25,31
56327,19,23,23,45,23,35,25,19,17
56328,37,37,27,37,35,31,47,29,25
56329,34,26,22,26,28,28,32,22,34
56330,43,31,25,49,25,43,35,49,33
56331,30,26,38,36,34,30,34,28,34
56332,22,34,24,42,20,32,42,32,30
56333,23,19,23,43,39,21,37,23,33
56334,29,23,35,29,17,43,29,25,25
56335,23,29,21,29,21,25,21,27,23
56336,22,34,40,72,26,36,38,38,38
56337,22,36,30,32,34,26,26,18,22
56338,34,38,32,46,48,30,30,26,28
56339,24,34,18,32,24,20,24,40,18
56340,28,30,44,64,28,36,34,28,28
56341,28,28,28,34,46,24,32,44,34
56342,36,30,28,30,34,24,36,38,24
56343,35,27,31,23,31,27,37,35,27
56344,31,25,27,41,33,25,31,27,25
56345,30,22,22,36,20,22,34,26,22
56346,37,29,33,33,43,27,41,35,31
56347,25,19,21,23,25,31,29,23,19
56348,19,33,29,29,21,19,27,25,33
56349,50,42,20,38,28,42,38,24,24
56350,43,31,43,31,31,51,45,51,23
56351,25,37,29,27,25,39,45,31,31
56352,17,15,15,21,29,29,25,13,15
56353,31,29,45,41,41,37,35,27,29
56354,22,38,38,42,26,34,24,36,32
56355,35,23,21,21,31,15,29,13,11
56356,21,33,21,31,41,23,17,19,17
56357,17,21,25,23,43,33,15,19,43
56358,26,28,28,50,28,36,26,38,28
56359,33,25,21,31,31,17,17,19,21
56360,37,23,29,31,27,31,39,45,43
56361,24,24,40,30,20,36,24,34,26
56362,24,18,46,42,24,34,24,24,36
56363,29,35,33,33,27,29,33,23,35
56364,33,47,41,39,31,35,33,29,31
56365,25,25,29,11,29,25,39,31,25
56366,31,21,61,63,27,45,21,19,47
56367,33,19,15,29,39,23,15,17,23
56368,18,18,12,18,16,14,24,28,22
56369,25,33,37,31,21,29,23,21,17
56370,15,11,23,27,17,35,19,11,17
56371,22,32,34,36,28,26,24,28,34
56372,14,28,16,30,20,42,20,16,20
56373,23,31,35,37,29,33,35,31,39
56374,31,27,33,23,33,27,37,23,21
56375,35,27,23,37,29,23,41,55,27
56376,32,30,34,36,40,38,22,20,26
56377,41,35,27,21,29,27,43,29,31
56378,27,45,37,27,29,27,31,37,29
56379,25,33,43,51,33,41,39,23,35
56380,26,36,48,32,30,26,34,40,46
56381,27,33,35,37,39,29,35,25,35
56382,16,20,16,12,18,14,34,38,14
56383,31,31,49,27,23,21,27,25,35
56384,30,26,30,34,14,28,34,34,22
56385,47,31,35,45,35,21,41,55,27
56386,29,29,27,21,25,25,25,31,41
56387,25,23,35,25,33,23,23,25,31
56388,30,22,40,36,38,32,50,22,28
56389,40,40,28,44,38,34,30,30,42
56390,29,25,29,31,19,31,29,21,23
56391,28,50,46,26,26,34,48,30,26
56392,26,40,28,44,22,22,22,24,24
56393,28,34,34,40,30,26,16,30,22
56394,40,26,40,30,20,24,22,30,28
56395,32,24,22,22,54,24,20,24,24
56396,23,19,27,21,31,27,15,15,13
56397,28,30,42,16,32,16,28,30,22
56398,25,37,39,41,21,27,45,25,31
56399,31,29,31,35,25,33,37,31,25
56400,35,25,27,29,29,39,35,25,33
56401,36,44,40,28,40,36,38,36,26
56402,24,26,28,20,28,40,30,24,26
56403,35,35,45,35,41,23,31,27,27
56404,28,20,32,20,36,16,34,34,18
56405,36,32,28,32,30,26,28,28,28
56406,16,24,24,14,12,22,18,30,16
56407,32,28,28,46,36,38,46,34,34
56408,42,36,32,38,40,44,42,34,28
56409,26,32,22,28,22,20,24,22,26
56410,45,15,25,23,15,25,17,25,17
56411,24,22,34,48,36,24,26,32,28
56412,41,37,35,39,39,29,43,31,33
56413,21,25,35,35,37,19,17,21,21
56414,26,28,30,42,24,36,50,38,30
56415,24,38,36,44,18,24,24,34,20
56416,43,33,23,35,23,31,31,37,31
56417,32,40,58,42,36,34,28,36,34
56418,34,22,24,30,16,38,24,26,36
56419,21,27,47,31,47,37,23,29,21
56420,21,31,29,43,39,25,25,27,35
56421,21,23,25,29,31,17,25,27,23
56422,29,29,39,35,29,31,27,29,23
56423,21,33,49,35,39,33,21,29,25
56424,29,33,41,29,25,39,43,31,33
56425,27,39,25,33,35,23,47,43,29
56426,44,28,38,36,44,26,16,42,20
56427,20,28,36,24,40,30,32,24,38
56428,21,19,33,19,43,31,21,27,41
56429,35,23,31,19,17,25,35,27,21
56430,35,25,49,39,35,37,33,37,27
56431,23,27,27,43,33,35,45,47,27
56432,37,25,27,49,21,25,31,27,15
56433,28,26,26,22,32,34,24,24,24
56434,31,23,23,33,27,23,33,21,17
56435,16,24,18,20,42,28,36,38,18
56436,21,19,31,15,19,29,27,29,15
56437,44,32,42,42,38,28,46,28,32
56438,24,26,32,22,26,26,22,24,36
56439,18,22,24,40,26,24,20,20,26
56440,21,31,25,31,21,19,29,25,23
56441,32,14,44,24,26,28,24,26,34
56442,52,30,34,42,34,40,30,38,46
56443,30,26,26,34,36,34,30,26,26
56444,20,30,32,32,30,30,28,24,30
56445,24,24,26,30,44,30,38,24,26
56446,22,30,28,36,24,22,38,32,40
56447,23,25,43,25,37,23,33,25,33
56448,20,26,20,30,18,32,26,22,24
56449,34,28,24,26,16,20,24,22,26
56450,28,22,28,34,18,38,38,28,46
56451,25,35,35,13,25,27,37,29,25
56452,29,27,33,31,39,25,21,25,29
56453,27,33,29,25,35,45,45,25,23
56454,24,26,32,42,22,30,36,26,24
56455,32,22,34,30,22,20,20,18,24
56456,45,37,29,29,35,35,41,37,23
56457,28,32,58,32,30,36,44,26,34
56458,36,22,32,18,24,22,34,28,24
56459,30,30,24,56,28,24,26,28,26
56460,23,25,21,31,23,23,19,27,27
56461,31,29,29,35,27,35,25,33,45
56462,31,33,31,37,27,33,39,25,35
56463,33,15,15,25,49,11,19,13,15
56464,47,33,27,33,25,25,23,31,33
56465,40,28,26,18,40,26,28,24,40
56466,23,29,21,31,17,29,31,25,23
56467,28,40,28,28,30,22,34,24,32
56468,34,26,46,22,60,30,28,40,46
56469,19,23,17,17,33,31,31,37,25
56470,30,28,50,30,46,30,38,46,30
56471,31,41,47,43,23,39,21,25,31
56472,41,29,29,33,29,39,29,27,21
56473,25,27,43,35,23,25,37,29,19
56474,30,24,52,24,22,20,28,26,20
56475,37,25,27,39,29,51,35,39,35
56476,36,26,24,20,32,30,28,24,24
56477,27,23,39,41,39,35,51,27,29
56478,20,22,32,24,28,28,32,24,40
56479,35,35,25,41,21,23,47,25,25
56480,19,17,27,29,31,21,17,27,21
56481,28,28,40,26,42,16,34,44,22
56482,26,28,28,30,24,46,38,38,26
56483,28,30,38,20,30,26,30,24,16
56484,25,33,25,23,21,19,31,21,23
56485,27,25,21,25,29,23,25,23,21
56486,29,29,21,23,27,23,19,27,37
56487,28,20,14,28,16,18,20,20,32
56488,12,12,26,26,28,16,26,16,12
56489,32,32,20,26,30,50,26,34,22
56490,20,16,48,44,30,28,36,22,22
56491,32,18,50,44,24,20,26,22,22
56492,20,24,22,20,28,30,36,24,32
56493,34,20,28,22,20,40,24,34,20
56494,26,22,24,20,24,40,22,28,22
56495,22,18,28,20,20,30,28,18,22
56496,32,30,44,36,26,50,48,26,36
56497,15,29,19,19,19,21,33,39,17
56498,29,23,23,19,33,19,25,29,23
56499,37,27,33,25,21,55,29,47,27
56500,11,39,35,13,31,17,13,41,13
56501,19,17,19,17,55,19,35,25,23
56502,23,27,37,25,49,21,29,33,35
56503,26,26,26,22,24,22,24,26,24
56504,21,37,33,29,31,37,37,31,27
56505,23,21,31,25,19,25,27,31,35
56506,33,25,45,31,33,31,23,45,23
56507,25,33,29,33,15,37,35,19,25
56508,30,26,36,20,26,36,24,30,38
56509,25,23,33,27,41,35,33,31,29
56510,41,31,35,51,33,41,29,25,23
56511,33,35,35,39,25,33,35,33,27
56512,15,21,53,35,35,25,25,21,25
56513,32,32,26,20,52,20,32,28,26
56514,26,26,26,32,40,18,36,34,22
56515,15,23,15,29,33,23,41,17,27
56516,35,27,29,29,39,27,35,33,35
56517,23,27,17,23,25,19,27,17,23
56518,30,32,36,28,48,46,34,28,44
56519,17,17,25,17,19,25,15,19,19
56520,31,25,41,35,33,19,43,29,23
56521,35,29,27,59,31,39,35,29,27
56522,28,24,22,32,34,36,28,16,40
56523,23,23,29,59,27,37,31,25,33
56524,33,29,43,53,25,29,37,27,37
56525,44,26,42,44,46,32,42,32,50
56526,23,39,37,35,47,43,43,29,29
56527,26,20,36,34,36,28,22,34,30
56528,19,23,25,23,25,35,19,17,31
56529,29,21,17,33,23,37,37,21,21
56530,24,24,32,32,28,38,22,40,24
56531,35,23,27,29,29,19,17,19,21
56532,21,21,47,21,29,21,17,29,27
56533,17,29,33,21,33,23,41,31,25
56534,43,53,25,39,23,27,25,31,35
56535,26,30,32,38,48,44,24,22,22
56536,14,16,26,10,16,16,16,26,24
56537,22,24,26,20,28,20,28,24,36
56538,33,27,35,33,41,23,23,37,29
56539,32,50,32,32,34,22,32,28,34
56540,29,15,29,17,21,41,31,31,29
56541,25,23,33,23,33,21,25,31,39
56542,48,24,36,22,40,22,24,28,20
56543,35,37,29,17,25,21,37,23,23
56544,31,37,27,31,23,33,33,33,35
56545,33,27,41,33,43,43,33,29,41
56546,26,32,32,38,38,36,22,26,20
56547,26,28,28,22,24,24,30,28,18
56548,35,35,35,27,33,25,41,21,33
56549,21,25,37,29,27,19,25,27,19
56550,20,36,36,34,28,30,30,30,18
56551,20,24,26,32,12,32,18,24,14
56552,26,34,30,30,44,36,24,24,28
56553,33,39,29,41,33,23,31,21,29
56554,43,23,31,25,37,27,27,31,27
56555,18,34,28,28,28,28,58,22,18
56556,22,22,28,24,20,18,24,24,20
56557,31,23,33,29,37,35,39,27,23
56558,38,30,36,30,24,32,40,34,44
56559,33,35,31,47,35,43,37,35,35
56560,18,26,28,28,40,54,32,24,20
56561,41,31,29,41,11,23,29,25,29
56562,27,27,37,27,33,31,29,37,29
56563,34,34,36,36,24,32,24,38,34
56564,21,17,25,19,25,31,21,29,35
56565,42,26,36,34,28,30,54,38,44
56566,25,21,37,31,29,35,21,29,25
56567,33,17,25,33,19,43,21,27,25
56568,25,37,27,35,27,35,35,37,15
56569,31,31,23,41,25,47,23,21,23
56570,20,24,20,38,28,30,24,28,32
56571,17,39,43,23,31,33,33,27,33
56572,30,38,36,38,48,24,34,28,38
56573,30,34,28,28,32,36,22,30,26
56574,24,40,56,30,34,34,22,22,32
56575,19,11,27,33,31,27,21,17,27
56576,45,21,27,25,29,29,25,31,29
56577,32,26,36,28,26,42,30,26,32
56578,31,37,21,25,39,31,27,27,33
56579,31,31,33,25,25,27,35,29,25
56580,35,39,33,45,31,41,57,37,35
56581,13,19,21,25,31,29,17,15,17
56582,36,46,28,36,34,26,30,28,26
56583,19,29,25,29,35,27,29,17,23
56584,35,23,21,53,23,21,31,21,27
56585,26,18,28,18,22,22,34,20,36
56586,34,24,52,44,30,24,34,46,28
56587,33,21,27,37,49,21,29,19,41
56588,30,26,36,48,30,42,26,34,34
56589,40,30,36,30,26,26,48,32,24
56590,22,22,28,22,12,34,20,28,18
56591,19,29,27,29,23,27,27,23,35
56592,19,27,49,19,21,23,27,21,29
56593,26,24,32,32,28,24,24,28,30
56594,48,22,48,34,32,32,40,28,22
56595,26,28,24,32,50,34,28,24,24
56596,34,34,22,32,28,20,36,26,26
56597,25,29,35,39,27,33,17,17,21
56598,24,36,34,44,30,30,30,24,26
56599,26,36,26,20,42,34,26,24,24
56600,29,25,19,31,25,33,41,21,25
56601,34,34,40,46,40,38,30,40,26
56602,37,25,35,37,27,33,31,31,29
56603,22,22,32,34,40,18,32,18,20
56604,39,33,35,31,31,29,33,21,51
56605,25,29,33,27,25,13,27,23,15
56606,27,29,39,21,47,39,41,29,35
56607,40,30,22,26,30,18,18,28,28
56608,26,16,34,30,24,20,22,20,28
56609,31,21,27,35,29,29,27,35,23
56610,25,27,39,35,17,33,23,37,21
56611,27,27,31,41,27,25,23,19,37
56612,28,40,44,28,32,36,34,26,30
56613,34,26,22,66,30,24,26,36,24
56614,22,20,36,22,50,26,36,40,38
56615,21,27,29,23,33,33,33,29,33
56616,30,26,20,50,26,32,12,20,18
56617,40,32,30,22,32,40,42,30,28
56618,35,33,35,27,31,27,21,21,29
56619,14,26,22,24,36,18,30,16,22
56620,39,27,27,43,43,23,37,31,39
56621,26,32,34,44,24,24,28,24,30
56622,14,14,16,14,24,28,34,16,18
56623,28,34,48,28,30,28,32,36,26
56624,27,35,37,59,27,33,33,29,33
56625,34,34,28,24,32,38,28,30,34
56626,22,26,22,24,28,24,28,30,32
56627,29,27,41,31,39,37,31,25,35
56628,27,25,59,37,25,25,19,33,33
56629,23,23,37,25,23,25,25,23,25
56630,26,30,30,34,20,24,22,34,34
56631,28,30,24,32,54,32,34,22,24
56632,34,28,28,50,34,48,26,30,30
56633,35,33,31,33,25,27,27,27,21
56634,59,37,55,47,23,37,35,27,29
56635,30,22,16,26,18,30,18,28,20
56636,30,20,20,24,22,16,32,24,24
56637,30,30,30,38,32,28,40,26,22
56638,27,25,19,43,25,29,21,25,19
56639,25,23,23,37,17,33,43,29,23
56640,31,21,23,25,21,23,29,27,29
56641,24,20,22,16,38,20,28,34,28
56642,34,26,32,54,20,26,26,22,26
56643,24,24,22,46,22,24,20,26,22
56644,23,21,25,33,35,33,23,17,27
56645,25,27,23,27,27,31,27,31,25
56646,35,39,47,47,37,49,35,29,27
56647,33,33,53,37,33,31,33,31,45
56648,37,39,27,27,39,29,37,23,35
56649,23,39,35,25,29,43,19,15,27
56650,19,17,21,33,21,17,31,17,25
56651,24,26,44,24,38,26,26,36,32
56652,31,17,21,27,33,25,15,21,25
56653,31,25,33,27,27,31,25,23,31
56654,22,22,22,56,36,28,20,28,24
56655,34,40,40,28,30,40,24,28,32
56656,20,18,18,18,18,16,30,20,24
56657,35,35,25,35,41,31,43,39,31
56658,40,20,32,28,26,44,38,30,34
56659,22,22,24,24,46,36,26,24,20
56660,32,34,44,24,36,30,50,24,32
56661,12,10,20,46,34,14,22,10,14
56662,19,23,27,35,27,27,29,25,25
56663,24,28,22,20,34,20,24,26,22
56664,25,35,17,39,27,23,25,21,33
56665,28,30,28,42,30,30,22,24,28
56666,17,21,21,23,37,41,25,23,29
56667,30,40,30,18,26,24,20,28,26
56668,20,14,24,32,16,16,14,12,18
56669,31,29,31,31,37,27,29,27,37
56670,27,21,23,17,25,21,19,21,25
56671,33,31,39,21,45,27,41,33,21
56672,16,14,26,24,26,18,20,14,22
56673,29,35,19,33,33,31,33,29,25
56674,25,23,43,81,27,43,23,21,21
56675,32,32,40,38,42,26,32,28,44
56676,30,22,36,24,20,30,46,22,24
56677,28,42,30,32,38,56,36,26,32
56678,36,24,28,22,42,28,44,18,20
56679,18,26,32,26,22,38,30,34,32
56680,30,30,26,34,28,34,28,28,28
56681,20,24,18,18,22,24,36,30,22
56682,26,20,48,26,18,20,22,18,28
56683,31,29,33,41,33,51,41,33,25
56684,36,42,40,26,34,26,30,40,28
56685,21,23,19,23,27,47,29,25,19
56686,29,33,25,53,25,21,17,19,31
56687,29,31,29,29,35,25,29,23,33
56688,20,24,30,24,26,24,20,20,18
56689,36,34,32,26,18,44,28,24,28
56690,25,19,43,25,19,17,23,17,15
56691,32,24,26,36,30,32,20,32,24
56692,20,18,36,24,24,50,40,22,20
56693,24,18,38,24,30,30,22,30,26
56694,31,31,23,37,39,35,47,31,23
56695,34,32,38,36,28,28,34,14,24
56696,22,28,18,30,28,24,18,22,34
56697,25,27,17,21,39,27,23,35,29
56698,26,30,32,36,32,30,22,20,20
56699,28,28,20,22,32,30,40,22,22
56700,26,44,30,40,36,20,26,36,24
56701,19,27,25,33,29,29,35,25,27
56702,21,23,25,25,27,17,17,31,17
56703,28,26,32,40,30,20,26,36,22
56704,42,36,34,28,32,38,26,30,46
56705,24,20,52,26,20,34,24,30,20
56706,20,28,52,22,24,20,22,20,22
56707,21,27,33,33,47,31,29,23,27
56708,24,38,20,30,20,16,24,22,32
56709,24,14,30,14,24,16,30,28,16
56710,35,25,45,29,27,17,37,29,31
56711,26,38,50,22,38,38,26,28,28
56712,27,23,39,31,21,25,27,21,33
56713,20,16,16,20,34,12,30,26,20
56714,25,25,19,37,27,29,27,27,23
56715,33,27,29,27,25,31,27,25,35
56716,36,18,24,36,36,36,38,40,22
