Iteration,0,1,2,3,4,5,6,7,8,9,10
30848,20,22,20,22,20,18,22,20,20,30,28
30849,35,15,19,19,17,15,19,11,21,11,19
30850,28,18,32,16,46,22,20,24,24,18,18
30851,18,10,12,20,10,20,18,26,14,12,10
30852,16,24,24,26,38,24,26,22,16,14,30
30853,30,12,20,22,18,18,28,38,34,12,12
30854,14,24,38,28,20,22,34,32,22,18,18
30855,18,30,26,22,14,24,22,38,22,34,14
30856,13,19,13,11,29,27,19,31,19,23,19
30857,15,23,15,23,27,17,27,21,25,13,17
30858,34,34,50,30,28,32,26,42,30,30,24
30859,31,23,25,25,33,31,25,35,29,25,27
30860,39,29,21,29,27,25,23,27,29,31,29
30861,17,15,15,27,39,23,19,23,15,21,15
30862,27,29,15,15,15,17,25,15,23,19,25
30863,27,21,21,27,33,25,25,23,15,23,23
30864,40,26,26,26,32,24,24,24,22,26,26
30865,15,17,17,15,27,17,17,15,23,17,17
30866,34,18,16,26,22,16,22,20,14,24,18
30867,27,17,23,27,19,27,19,27,9,13,15
30868,24,20,16,16,12,14,10,16,16,14,14
30869,50,22,28,24,28,24,20,38,34,34,26
30870,37,23,13,17,23,15,15,39,27,25,27
30871,26,16,10,8,10,14,12,22,18,14,30
30872,30,24,28,24,16,24,24,36,32,28,24
30873,21,9,9,11,19,13,11,17,13,11,11
30874,38,32,30,22,36,18,28,40,28,20,18
30875,34,24,24,36,22,20,34,32,26,28,20
30876,39,35,25,21,25,21,25,17,21,31,21
30877,22,28,32,22,26,28,18,22,18,22,28
30878,37,11,15,15,29,19,15,25,17,27,13
30879,19,11,15,17,21,23,25,31,17,39,23
30880,24,18,12,16,26,12,14,30,16,22,12
30881,40,28,14,20,24,16,36,34,30,24,24
30882,43,21,17,23,23,23,21,17,19,17,19
30883,38,26,20,22,32,18,24,40,26,18,26
30884,23,23,19,25,23,29,23,23,19,31,21
30885,30,20,28,28,38,30,26,20,16,18,20
30886,27,29,33,27,35,29,25,51,27,25,21
30887,33,19,21,21,25,17,19,15,19,21,19
30888,48,36,36,22,42,32,22,38,24,28,40
30889,11,11,11,21,23,27,21,43,19,13,13
30890,30,26,20,22,20,34,22,30,22,22,26
30891,15,23,25,21,29,21,25,29,23,29,21
30892,26,28,34,32,40,38,22,44,30,28,30
30893,11,9,19,19,27,23,11,19,13,11,19
30894,19,19,31,21,15,23,21,45,19,17,17
30895,29,23,19,23,11,17,17,19,21,15,23
30896,32,24,18,20,28,18,20,16,26,18,18
30897,36,24,18,18,20,22,22,34,26,26,14
30898,27,17,31,21,9,19,15,35,31,13,13
30899,37,29,29,41,47,29,17,21,25,35,17
30900,22,14,8,10,22,16,14,16,12,12,8
30901,25,29,23,31,31,27,35,39,23,19,27
30902,73,21,23,27,45,17,23,33,21,31,17
30903,20,14,14,26,20,18,20,32,22,18,14
30904,12,12,12,12,10,14,10,24,12,14,12
30905,33,21,21,19,25,17,21,25,23,21,23
30906,20,26,24,18,28,22,18,34,18,20,22
30907,18,24,14,24,36,22,20,36,20,22,20
30908,34,28,28,26,28,26,26,24,26,24,28
30909,29,23,35,25,31,17,21,55,21,29,21
30910,32,14,14,18,32,14,18,24,12,10,14
30911,23,13,23,17,17,15,13,29,29,17,17
30912,21,23,19,23,19,15,17,35,15,29,19
30913,47,31,27,27,43,25,29,29,31,27,29
30914,25,25,27,35,27,21,17,45,23,29,27
30915,15,11,15,13,13,11,17,31,17,17,17
30916,23,31,29,19,35,21,31,17,19,23,17
30917,20,12,16,28,32,26,20,28,30,18,22
30918,19,11,11,9,15,11,11,17,15,15,17
30919,35,15,25,31,23,21,15,49,23,31,21
30920,17,13,13,13,29,11,11,19,11,11,15
30921,20,20,16,14,34,18,24,20,18,18,16
30922,60,20,32,22,22,28,22,52,30,28,22
30923,28,26,16,18,28,20,18,42,18,38,20
30924,16,18,22,22,62,22,18,22,14,16,18
30925,40,20,30,28,24,28,18,38,28,16,20
30926,21,21,17,19,19,23,21,21,17,31,19
30927,13,17,15,11,21,15,27,25,23,17,23
30928,38,30,22,30,34,36,34,34,28,44,30
30929,49,27,17,27,25,17,21,37,17,19,27
30930,23,15,21,19,47,13,15,21,21,17,25
30931,35,27,21,23,25,19,25,29,33,19,17
30932,18,12,18,10,26,10,18,16,16,16,10
30933,32,26,16,24,18,16,20,20,22,16,16
30934,50,24,22,34,32,20,28,26,20,24,32
30935,22,30,30,28,36,40,40,50,36,28,34
30936,20,20,14,42,22,20,22,16,10,14,12
30937,35,15,13,9,27,13,11,9,9,9,11
30938,21,29,21,27,29,25,27,39,31,19,21
30939,18,20,16,16,20,24,14,12,16,20,24
30940,43,21,25,27,15,35,17,29,17,19,31
30941,24,12,26,16,16,14,14,18,14,16,20
30942,59,25,15,31,31,17,21,39,25,23,19
30943,14,18,12,8,16,12,12,18,16,24,14
30944,16,10,10,10,22,10,18,12,12,12,12
30945,37,23,31,25,35,35,31,19,19,31,25
30946,13,25,17,15,29,25,13,31,29,19,25
30947,34,22,26,28,24,20,32,22,42,14,26
30948,19,15,11,15,35,21,17,19,15,21,17
30949,42,22,22,18,24,18,24,40,36,18,26
30950,22,18,26,26,30,30,32,34,20,28,22
30951,16,16,12,14,16,8,16,30,16,16,18
30952,23,19,27,21,19,31,25,19,25,23,21
30953,36,24,34,24,30,26,26,24,26,26,28
30954,26,30,20,18,14,18,14,20,20,18,22
30955,24,20,22,24,38,28,14,26,34,20,34
30956,15,11,15,15,27,11,15,31,13,11,11
30957,7,11,7,27,9,9,9,17,11,7,9
30958,28,30,14,20,20,20,18,24,22,22,24
30959,26,28,32,34,36,38,26,56,30,24,34
30960,41,17,17,25,45,33,13,43,23,25,19
30961,28,44,40,22,20,22,16,44,24,22,22
30962,24,34,20,30,20,20,14,26,22,28,34
30963,21,17,11,15,27,17,25,39,27,13,17
30964,27,29,23,37,21,27,31,23,23,23,21
30965,23,35,21,25,51,25,27,17,17,21,27
30966,23,37,17,27,49,41,23,17,15,19,21
30967,33,23,43,21,31,53,39,43,43,25,21
30968,21,17,21,19,19,13,21,35,17,17,15
30969,15,29,19,21,31,27,25,33,23,21,19
30970,25,23,27,21,13,25,31,21,23,21,25
30971,37,23,35,27,33,23,21,21,35,25,23
30972,34,30,28,22,24,18,26,36,30,22,24
30973,26,24,32,26,26,24,22,28,22,20,26
30974,45,25,27,25,27,23,25,27,27,27,29
30975,20,30,20,30,14,20,22,20,24,18,20
30976,19,15,13,17,15,15,15,17,9,17,15
30977,16,18,20,18,46,30,16,20,38,22,20
30978,25,27,31,27,35,19,23,31,19,33,23
30979,61,19,23,27,39,15,23,25,33,23,41
30980,25,27,21,19,31,15,19,25,21,27,19
30981,29,27,21,25,27,21,13,25,29,21,17
30982,21,25,27,19,15,17,17,29,21,25,21
30983,15,27,19,29,21,35,23,21,23,29,25
30984,35,29,15,15,25,17,15,15,23,23,21
30985,34,24,14,12,22,26,22,14,22,18,10
30986,21,17,15,17,25,17,17,15,15,23,21
30987,33,21,27,27,41,29,37,25,21,31,33
30988,21,21,15,19,41,21,15,43,15,39,21
30989,19,15,17,15,25,25,21,17,19,19,27
30990,44,34,22,26,24,32,28,46,28,26,24
30991,25,17,17,23,37,17,19,29,19,25,43
30992,35,25,31,29,35,27,23,23,29,25,25
30993,22,36,32,32,44,28,30,16,20,22,20
30994,19,13,13,13,13,11,9,23,11,11,17
30995,21,19,25,23,29,29,27,41,21,29,25
30996,42,20,22,24,34,10,16,14,16,18,24
30997,41,23,27,17,33,17,23,19,21,19,23
30998,42,24,24,26,44,40,28,42,28,24,22
30999,21,37,17,19,21,13,11,11,25,13,33
31000,42,28,20,26,50,16,22,50,26,24,40
31001,39,29,27,27,27,27,23,27,33,25,27
31002,16,10,30,8,16,16,12,16,12,18,10
31003,33,23,25,23,19,25,19,29,23,25,29
31004,24,24,28,30,34,28,24,16,34,28,26
31005,17,15,11,15,15,9,11,17,11,15,15
31006,28,20,34,30,38,26,34,36,26,30,30
31007,24,18,28,18,18,20,26,34,24,22,26
31008,19,17,15,13,33,19,11,31,15,19,23
31009,35,25,25,27,39,33,33,41,33,25,27
31010,13,19,27,19,17,17,23,23,25,19,23
31011,45,33,39,19,15,17,31,33,15,17,21
31012,30,20,18,34,14,20,22,36,22,20,14
31013,32,14,24,16,12,14,22,32,16,14,16
31014,20,20,20,12,18,14,16,14,12,16,18
31015,19,17,13,17,11,23,31,29,21,19,25
31016,21,37,35,39,33,37,27,43,31,27,37
31017,16,12,18,12,24,20,22,20,14,38,12
31018,13,23,31,23,39,37,25,51,31,19,21
31019,48,38,46,32,40,22,24,26,20,32,30
31020,37,23,27,43,25,27,21,23,31,29,25
31021,26,30,24,34,26,30,26,24,26,20,22
31022,25,17,47,17,29,21,15,35,15,21,23
31023,38,28,32,32,28,34,22,36,30,44,26
31024,18,24,20,22,44,16,16,36,28,22,28
31025,21,23,15,17,19,15,39,21,15,13,17
31026,14,22,16,20,26,14,30,36,16,16,20
31027,20,24,18,20,32,28,36,42,18,18,24
31028,16,14,16,12,18,20,28,32,14,22,18
31029,37,21,29,25,33,33,43,19,17,15,17
31030,45,23,17,25,19,21,29,23,21,21,23
31031,24,26,22,24,26,44,22,24,20,22,28
31032,35,17,17,15,27,15,15,43,13,15,19
31033,25,19,33,31,29,29,23,29,17,23,25
31034,20,24,30,36,24,32,32,22,30,28,30
31035,27,21,19,29,23,21,23,27,15,21,25
31036,25,19,27,41,19,19,29,23,15,13,15
31037,15,27,29,13,21,23,21,27,23,19,25
31038,26,22,28,28,16,14,20,18,18,18,20
31039,37,29,31,23,27,25,31,33,29,25,31
31040,22,26,28,30,22,18,20,30,26,22,26
31041,47,27,17,41,27,17,25,21,35,27,31
31042,23,13,15,21,13,13,11,15,11,13,11
31043,22,12,16,16,20,14,18,34,12,14,14
31044,29,21,25,25,33,35,15,25,19,17,23
31045,21,27,29,31,59,27,33,35,19,19,39
31046,33,21,19,31,25,25,15,35,21,29,15
31047,18,12,12,12,14,14,14,34,14,12,10
31048,32,24,34,32,40,30,32,36,40,28,26
31049,39,21,23,27,25,25,31,35,25,19,17
31050,24,18,30,22,18,12,14,28,24,16,16
31051,33,27,33,25,29,21,17,29,29,21,33
31052,33,35,25,27,43,29,23,37,15,19,19
31053,22,18,20,38,26,22,38,34,24,24,22
31054,32,6,8,8,24,14,20,28,8,6,6
31055,23,19,13,27,21,21,21,27,19,17,13
31056,42,26,28,32,40,32,26,44,34,26,22
31057,55,23,27,23,27,21,23,31,21,33,31
31058,10,10,10,8,8,12,10,24,24,10,14
31059,58,28,28,28,24,20,24,22,26,24,28
31060,16,24,20,36,30,20,34,50,32,26,28
31061,25,27,29,23,25,27,33,35,27,27,27
31062,28,24,26,16,22,14,30,14,20,22,26
31063,31,11,19,11,17,29,23,19,15,15,19
31064,22,14,18,16,26,16,14,48,16,18,14
31065,18,16,14,24,34,16,20,22,16,18,16
31066,22,24,30,40,38,24,36,28,16,20,30
31067,42,36,22,16,18,18,20,16,24,30,24
31068,27,29,25,27,51,27,33,45,23,37,29
31069,21,23,23,17,19,25,17,35,21,15,19
31070,18,24,18,26,24,24,36,44,34,30,28
31071,21,19,19,19,29,15,21,39,17,19,27
31072,31,17,17,35,27,25,23,31,33,21,27
31073,19,19,19,15,35,15,19,13,11,11,13
31074,20,14,22,14,18,16,24,22,18,26,28
31075,22,18,24,42,24,24,32,18,16,22,20
31076,33,27,27,31,25,27,33,29,29,27,31
31077,34,20,14,22,28,18,20,18,10,16,22
31078,18,16,22,16,16,20,14,30,14,20,22
31079,31,19,29,37,25,27,29,37,37,35,23
31080,36,22,24,18,22,26,28,16,22,24,34
31081,19,25,19,23,29,27,23,19,21,21,21
31082,18,14,16,22,30,20,32,20,16,32,18
31083,28,14,12,18,26,10,10,10,12,14,14
31084,20,30,24,20,34,22,28,46,16,18,30
31085,30,30,18,34,20,20,28,24,26,24,22
31086,33,23,17,21,35,19,17,29,15,31,23
31087,25,23,19,25,21,21,43,23,21,21,31
31088,25,25,17,21,23,23,29,21,15,19,15
31089,20,18,22,26,36,34,26,20,30,20,24
31090,20,18,22,20,24,18,26,34,20,20,20
31091,14,24,24,20,28,22,20,36,22,22,18
31092,30,24,30,24,24,24,26,30,20,22,20
31093,25,27,49,33,35,29,35,29,33,33,23
31094,20,20,18,14,18,16,20,24,18,16,12
31095,27,17,17,17,29,17,9,25,21,17,13
31096,56,22,24,20,44,24,26,34,34,32,24
31097,13,19,17,13,13,13,17,27,15,19,13
31098,25,25,17,19,19,21,25,27,25,21,23
31099,37,29,37,25,23,25,37,27,31,25,33
31100,10,14,24,12,26,16,26,22,14,26,22
31101,51,13,11,15,25,15,17,21,23,19,15
31102,29,25,29,21,33,31,29,33,25,31,23
31103,38,36,20,30,16,30,30,24,20,20,26
31104,20,18,18,30,32,16,26,16,22,18,16
31105,30,36,20,28,28,26,34,52,28,20,24
31106,25,47,29,29,25,25,41,21,19,21,27
31107,20,18,18,26,30,26,46,36,20,16,18
31108,29,11,17,15,21,13,15,25,19,19,15
31109,39,25,23,25,23,25,21,35,21,19,27
31110,14,18,18,24,30,18,18,32,26,20,16
31111,18,16,28,18,28,20,18,22,14,14,12
31112,31,27,25,27,19,21,23,21,15,25,23
31113,12,30,22,20,28,24,26,48,26,22,26
31114,28,12,26,18,16,22,22,36,16,24,24
31115,37,17,21,15,13,17,17,35,19,19,19
31116,10,20,8,10,8,12,14,10,8,10,12
31117,47,19,29,25,27,33,19,53,15,17,19
31118,23,15,17,15,19,13,27,23,17,21,19
31119,27,17,15,15,23,15,13,15,19,19,15
31120,25,19,31,31,19,25,25,29,23,27,23
31121,38,26,24,22,28,26,28,28,14,16,18
31122,27,19,15,23,19,25,25,33,39,17,27
31123,42,20,30,20,26,22,16,28,30,16,36
31124,26,24,20,24,24,12,16,30,12,16,28
31125,30,26,14,24,16,20,18,42,26,16,14
31126,40,34,22,30,28,28,24,36,28,22,34
31127,38,28,22,24,40,30,26,26,22,24,28
31128,19,25,19,19,31,21,29,15,21,23,17
31129,28,30,30,28,46,32,26,24,20,30,26
31130,26,28,26,14,26,22,18,24,26,30,22
31131,40,14,22,24,12,20,20,16,16,10,20
31132,36,20,26,16,16,22,22,22,26,30,20
31133,19,25,11,19,23,27,15,29,19,17,13
31134,18,26,22,20,24,18,26,50,22,20,22
31135,31,31,25,29,27,19,23,29,23,25,25
31136,26,26,34,36,24,22,18,22,20,32,22
31137,22,16,20,22,22,16,38,16,24,32,18
31138,23,23,21,33,13,21,25,37,29,19,13
31139,33,25,17,17,25,17,21,23,19,27,25
31140,45,27,29,35,39,43,17,29,33,35,23
31141,15,13,15,13,15,21,11,13,17,13,15
31142,32,12,16,14,20,14,18,36,14,12,30
31143,31,23,23,19,17,17,21,29,19,25,19
31144,59,27,35,35,31,35,31,23,27,39,25
31145,16,16,26,28,54,22,30,30,20,18,24
31146,40,28,34,22,22,26,32,26,26,26,20
31147,32,24,22,20,26,22,22,24,24,16,24
31148,25,27,21,21,17,21,23,49,17,27,23
31149,25,21,25,43,59,31,35,49,27,25,17
31150,25,33,25,23,25,27,33,15,17,37,29
31151,29,23,33,27,27,25,33,31,33,29,29
31152,19,23,25,41,47,29,37,53,33,25,25
31153,25,23,27,23,19,15,11,17,23,13,15
31154,41,25,17,21,17,23,27,19,17,25,23
31155,25,21,23,21,35,29,33,35,21,19,29
31156,39,19,23,17,33,35,9,33,9,13,13
31157,20,16,12,18,12,14,16,38,20,20,10
31158,20,28,14,20,10,24,22,34,26,16,24
31159,22,18,16,16,26,16,14,22,18,20,26
31160,27,17,17,13,9,17,11,21,21,31,15
31161,40,26,10,24,14,12,14,24,10,16,14
31162,20,24,24,26,28,18,34,36,24,24,18
31163,29,23,21,19,35,17,31,27,25,23,23
31164,37,17,35,19,23,13,25,21,23,17,23
31165,25,27,21,19,31,13,17,39,19,15,19
31166,46,22,20,12,38,20,22,42,22,18,18
31167,23,13,17,21,23,15,25,17,29,13,21
31168,33,29,27,21,23,25,25,29,29,23,39
31169,19,19,13,23,29,31,23,29,21,21,19
31170,51,17,29,17,35,15,29,23,15,17,17
31171,26,24,24,18,28,22,26,34,20,16,22
31172,25,33,23,23,33,23,23,19,17,25,23
31173,40,38,32,34,42,34,30,26,22,22,26
31174,21,19,17,15,29,17,27,19,19,21,17
31175,11,11,9,11,19,11,13,17,13,13,11
31176,38,22,30,24,22,22,18,26,26,28,22
31177,33,29,19,41,31,27,23,35,23,33,25
31178,17,19,13,25,17,11,23,33,29,21,19
31179,45,29,27,21,21,23,17,33,17,13,19
31180,23,19,27,29,23,19,23,27,25,19,29
31181,42,28,24,30,26,16,44,38,28,20,24
31182,13,17,25,15,35,13,15,37,21,17,15
31183,30,20,20,20,26,16,20,46,20,20,24
31184,35,17,13,23,21,27,17,27,17,19,17
31185,32,22,18,22,34,32,32,34,38,26,22
31186,49,31,27,33,19,25,27,39,27,23,29
31187,18,26,28,22,52,24,42,22,24,34,22
31188,27,19,21,13,35,17,19,17,15,13,15
31189,52,24,36,36,40,26,32,32,30,24,30
31190,23,17,21,17,29,13,31,21,19,15,21
31191,37,13,15,19,33,17,13,11,13,13,21
31192,29,25,23,29,31,21,21,39,21,37,35
31193,18,12,16,20,12,16,12,20,16,12,12
31194,61,25,37,29,39,37,31,41,27,21,23
31195,19,21,19,15,29,15,19,53,15,27,23
31196,15,27,11,19,15,13,27,31,17,17,33
31197,27,35,27,33,25,25,25,23,25,27,23
31198,21,21,17,21,17,11,25,21,19,29,19
31199,30,18,38,18,32,22,36,36,20,24,18
31200,30,20,22,16,14,10,12,32,22,22,44
31201,19,17,21,21,49,15,17,61,21,17,27
31202,23,23,33,25,29,23,39,47,23,35,23
31203,33,25,27,19,31,25,23,27,25,21,21
31204,18,30,22,18,24,18,14,18,14,18,24
31205,27,19,17,27,27,17,25,21,19,29,29
31206,29,11,37,17,17,11,17,19,11,11,23
31207,30,20,24,22,20,20,18,40,16,22,20
31208,47,21,25,27,51,33,27,43,15,35,33
31209,17,19,23,21,37,21,23,29,23,23,19
31210,23,27,39,11,17,19,19,55,33,29,19
31211,38,30,34,26,34,32,16,30,20,22,30
31212,56,16,28,20,32,16,22,18,24,12,28
31213,14,16,10,12,30,10,14,16,8,14,10
31214,30,30,46,26,30,24,24,30,30,36,36
31215,10,14,14,16,30,30,16,16,24,18,20
31216,15,23,19,25,33,31,23,27,25,19,21
31217,20,24,34,34,52,32,28,24,28,22,22
31218,13,13,13,13,19,13,11,13,11,11,13
31219,22,30,32,20,30,32,34,18,28,28,26
31220,49,21,21,31,31,21,31,27,27,23,23
31221,19,25,21,27,19,19,21,41,23,25,19
31222,22,22,10,22,16,14,10,24,12,14,12
31223,39,23,23,27,33,25,31,31,35,29,41
31224,22,14,18,26,20,14,22,24,20,12,18
31225,25,37,25,27,23,25,21,33,19,21,19
31226,34,18,20,34,20,24,16,28,26,20,20
31227,30,20,16,18,14,18,24,36,22,18,22
31228,21,27,39,25,33,31,23,25,29,39,39
31229,21,15,11,19,21,19,13,23,13,25,17
31230,49,19,29,17,11,25,19,21,19,11,17
31231,25,15,33,23,31,35,39,37,23,23,21
31232,27,23,19,17,13,11,23,9,19,19,13
31233,22,30,18,24,22,22,20,36,24,36,34
31234,39,23,17,19,31,17,27,17,25,25,23
31235,26,14,24,22,34,22,16,18,18,26,16
31236,38,18,14,16,32,26,12,44,14,16,14
31237,37,47,27,31,37,31,17,17,21,23,17
31238,43,23,21,23,29,17,15,55,17,47,17
31239,52,20,18,24,26,32,32,36,24,28,28
31240,26,20,28,24,28,20,18,34,24,18,22
31241,27,25,23,23,31,17,17,31,37,27,21
31242,26,20,20,16,24,22,26,18,18,16,16
31243,24,18,16,16,20,26,16,22,18,30,16
31244,15,15,17,17,43,21,23,43,19,15,17
31245,48,20,16,16,20,20,28,22,16,24,18
31246,34,32,18,24,30,26,28,26,18,20,22
31247,22,32,38,24,30,30,30,50,28,28,28
31248,29,19,19,21,17,15,15,13,23,21,19
31249,13,13,23,13,27,13,23,15,15,27,23
31250,14,20,16,22,22,18,22,24,24,22,24
31251,34,22,30,26,20,28,36,22,20,24,34
31252,31,39,37,29,41,33,45,31,39,41,27
31253,35,21,15,27,27,25,15,19,39,23,17
31254,67,23,29,35,39,23,27,53,39,25,29
31255,26,30,22,28,38,32,22,34,34,14,38
31256,34,22,24,20,20,14,22,24,18,18,20
31257,14,16,16,14,16,12,16,16,14,18,16
31258,44,24,30,28,22,28,24,36,18,22,24
31259,26,24,28,26,26,28,24,32,36,30,34
31260,31,23,15,9,25,21,15,17,23,23,19
31261,25,21,23,29,21,31,15,27,21,17,21
31262,19,21,27,21,29,25,25,17,19,15,19
31263,42,28,32,26,20,18,22,30,18,28,32
31264,18,12,18,16,20,20,18,14,42,26,12
31265,27,17,29,15,49,15,15,29,17,15,15
31266,31,25,29,17,23,15,17,13,21,19,15
31267,16,12,12,16,18,16,14,20,20,12,16
31268,15,15,19,17,21,19,23,21,21,25,19
31269,18,30,28,16,34,24,22,36,44,24,26
31270,20,18,14,18,22,16,12,30,14,16,18
31271,36,14,10,10,12,12,16,16,16,14,14
31272,31,21,19,15,29,17,15,31,25,25,19
31273,43,11,17,17,19,19,15,25,19,15,19
31274,28,34,20,16,44,26,22,40,28,22,30
31275,52,32,22,22,34,22,18,20,30,24,26
31276,16,14,22,16,20,18,12,26,12,16,18
31277,27,21,21,17,29,21,19,31,17,27,45
31278,38,22,24,26,26,34,30,26,18,26,26
31279,27,21,11,43,21,13,15,15,15,11,11
31280,27,13,15,19,17,11,21,27,11,11,19
31281,30,22,18,22,24,24,20,16,16,16,12
31282,29,21,29,41,25,21,37,43,21,15,23
31283,20,16,26,26,26,12,20,18,14,26,18
31284,12,12,12,18,36,10,10,12,12,12,10
31285,25,27,25,29,31,47,21,35,29,23,29
31286,23,25,31,21,37,37,35,33,27,37,25
31287,32,28,28,22,40,34,28,24,22,26,18
31288,19,21,27,25,45,35,21,43,25,23,21
31289,19,15,19,23,17,23,17,21,15,31,21
31290,37,41,29,39,35,35,41,29,37,27,29
31291,17,15,29,19,21,17,25,21,17,19,21
31292,30,32,22,24,30,22,30,32,32,22,24
31293,18,14,18,16,20,12,16,22,14,16,14
31294,23,31,35,19,25,23,23,31,27,25,23
31295,12,12,14,20,18,16,14,36,12,24,20
31296,15,11,25,15,13,15,9,21,13,11,17
31297,39,23,17,17,17,15,23,49,25,21,21
31298,22,20,26,22,36,26,34,28,24,18,16
31299,20,22,26,18,22,26,26,38,30,28,30
31300,37,17,21,25,23,13,17,25,23,17,17
31301,51,23,29,23,33,19,19,25,15,23,17
31302,18,20,20,24,40,32,24,44,20,22,22
31303,29,27,27,23,31,15,29,39,27,19,23
31304,18,24,22,24,30,28,20,28,20,20,18
31305,40,18,16,16,18,12,10,18,22,14,12
31306,11,13,15,15,31,23,21,29,15,17,17
31307,34,24,22,14,16,30,24,30,26,20,20
31308,11,15,19,13,31,13,13,11,19,15,15
31309,16,18,22,14,26,20,20,24,16,20,18
31310,29,23,17,17,29,23,21,25,13,15,25
31311,37,51,27,33,29,29,27,33,21,31,21
31312,43,19,31,31,31,23,25,35,21,25,19
31313,26,34,26,32,26,18,32,52,26,16,26
31314,28,26,30,26,40,30,30,38,34,20,28
31315,28,18,28,20,22,22,20,40,28,28,24
31316,28,28,22,28,30,24,24,36,22,20,28
31317,28,30,30,26,26,30,24,38,28,34,32
31318,37,25,23,31,29,27,25,33,25,25,27
31319,30,34,18,32,34,22,28,22,30,34,32
31320,25,23,23,23,17,23,27,31,29,21,23
31321,29,19,19,19,35,19,25,31,23,25,21
31322,18,20,22,20,38,26,26,22,18,18,26
31323,15,13,27,17,15,15,19,17,17,17,15
31324,31,23,27,27,55,25,27,31,27,19,29
31325,35,25,29,23,39,19,29,35,27,21,29
31326,30,34,22,34,22,38,26,30,32,22,26
31327,42,16,20,30,32,20,32,50,34,26,28
31328,24,14,16,18,26,16,16,16,16,16,18
31329,25,17,35,25,35,25,23,25,27,31,23
31330,19,33,15,31,17,23,23,25,25,21,33
31331,27,33,17,25,17,15,15,27,17,19,33
31332,28,18,20,24,32,38,28,22,28,22,22
31333,48,22,28,18,24,18,16,34,22,20,26
31334,19,23,13,15,15,17,13,27,19,19,13
31335,33,29,33,19,13,17,21,41,25,21,15
31336,33,17,25,21,33,27,29,55,21,21,19
31337,23,11,25,9,11,23,21,15,39,11,25
31338,46,34,22,28,40,36,32,52,34,26,30
31339,18,36,20,28,30,24,28,36,32,26,38
31340,8,6,8,8,10,10,8,20,10,6,10
31341,27,29,21,13,29,13,19,23,19,31,19
31342,36,26,16,26,24,20,24,30,20,28,28
31343,30,44,22,22,38,26,36,30,32,24,20
31344,24,16,20,20,42,12,18,20,30,14,16
31345,40,16,18,22,36,30,20,22,32,28,26
31346,27,29,31,27,35,21,33,25,33,31,27
31347,22,18,12,8,28,6,24,10,8,8,16
31348,30,32,16,20,26,24,36,26,24,30,32
31349,38,22,22,18,34,26,20,30,14,24,14
31350,22,16,18,18,16,18,18,22,18,16,18
31351,36,20,16,20,36,32,16,26,18,18,18
31352,25,15,7,23,15,19,15,25,15,13,25
31353,51,23,29,29,35,27,19,35,25,23,29
31354,22,14,10,18,14,20,14,18,12,28,12
31355,26,26,28,22,30,16,18,24,30,26,28
31356,12,18,14,18,14,14,22,18,12,18,14
31357,30,16,24,26,38,24,18,28,24,32,30
31358,36,30,32,26,32,26,24,32,24,26,40
31359,29,15,19,25,27,23,23,45,27,21,41
31360,40,24,20,28,22,28,22,36,26,22,22
31361,11,15,17,17,21,17,15,21,43,17,17
31362,20,16,12,12,22,12,12,26,12,14,14
31363,25,15,17,17,29,15,19,37,19,23,15
31364,35,25,27,31,29,23,37,25,27,29,31
31365,29,21,21,31,23,21,17,29,15,27,21
31366,27,17,19,19,11,23,21,25,25,21,31
31367,22,34,24,26,14,24,18,32,20,42,14
31368,21,17,17,19,23,17,21,17,17,17,21
31369,30,22,26,22,22,20,20,68,22,28,24
31370,19,37,27,31,37,19,19,21,29,23,23
31371,19,15,15,15,15,15,13,13,17,17,15
31372,28,36,30,24,54,30,30,36,28,34,20
31373,30,12,22,20,20,12,12,22,16,12,26
31374,16,16,24,22,30,18,26,36,18,40,18
31375,27,23,17,17,25,15,23,41,23,29,39
31376,26,32,30,26,36,28,22,28,30,32,24
31377,43,23,25,15,53,23,21,13,27,27,17
31378,50,32,24,36,26,20,36,32,22,30,26
31379,29,13,15,17,15,17,17,13,15,21,23
31380,27,31,23,25,33,25,29,27,25,29,23
31381,37,33,25,33,31,25,15,39,33,25,27
31382,28,18,14,32,18,18,18,38,18,22,16
31383,32,22,28,32,54,26,32,24,26,56,32
31384,20,22,24,20,18,26,18,20,22,14,30
31385,41,21,23,17,19,21,21,33,19,17,23
31386,39,31,35,23,17,21,15,21,31,13,25
31387,51,25,27,21,29,33,27,29,25,27,29
31388,18,28,24,18,24,30,16,50,26,28,24
31389,47,23,25,27,29,29,23,39,17,15,17
31390,27,27,25,15,25,21,21,43,31,39,29
31391,21,27,19,17,25,25,27,33,19,29,23
31392,15,17,35,31,25,25,23,29,25,15,15
31393,114,34,18,34,16,22,22,46,38,22,20
31394,30,16,18,20,16,28,14,34,18,20,20
31395,61,21,15,15,27,13,15,13,11,11,13
31396,31,27,21,21,25,23,41,31,35,31,31
31397,24,24,22,28,26,30,28,30,22,18,22
31398,37,25,33,39,25,25,29,45,29,29,41
31399,44,26,24,18,20,22,24,22,26,26,24
31400,22,22,26,18,30,32,26,42,14,20,32
31401,18,22,22,18,40,18,22,26,24,22,16
31402,33,13,15,15,25,23,19,21,17,27,13
31403,61,29,21,21,25,21,25,37,23,19,25
31404,24,32,28,28,18,38,22,20,16,24,18
31405,26,24,52,48,28,16,24,22,20,24,26
