Iteration,0,1,2,3,4,5,6
60185,4,4,4,4,3,4,4
60186,2,2,2,2,2,2,2
60187,1,1,1,1,1,1,1
60188,3,2,3,3,3,3,3
60189,2,2,2,2,2,2,2
60190,1,1,1,1,1,1,1
60191,3,2,2,2,2,2,2
60192,3,2,3,3,3,3,3
60193,1,1,1,1,1,1,1
60194,1,1,1,1,1,1,1
60195,3,2,3,2,3,2,2
60196,1,1,1,1,1,1,1
60197,1,1,1,1,1,1,1
60198,1,1,1,1,1,1,1
60199,2,2,3,3,2,3,3
60200,1,1,1,1,1,1,1
60201,1,1,1,1,1,1,1
60202,2,2,2,2,2,2,2
60203,2,3,2,3,3,3,3
60204,2,2,2,2,2,2,2
60205,2,2,2,2,2,2,2
60206,2,2,2,2,2,2,2
60207,3,3,3,3,3,3,3
60208,2,2,2,2,2,2,2
60209,1,1,1,1,1,1,1
60210,1,1,1,1,1,1,1
60211,1,1,1,1,1,1,1
60212,2,2,2,2,1,2,2
60213,1,1,1,1,1,1,1
60214,2,2,2,2,2,2,2
60215,2,2,2,2,2,2,2
60216,2,2,2,2,2,2,2
60217,2,3,3,3,2,2,3
60218,2,2,2,2,2,2,2
60219,1,1,1,1,1,1,1
60220,3,3,2,3,3,3,3
60221,1,2,2,1,1,1,1
60222,2,2,2,2,2,2,2
60223,1,1,1,1,1,1,1
60224,4,5,5,3,3,4,5
60225,2,1,2,2,1,2,2
60226,3,3,3,3,3,2,3
60227,2,2,2,2,2,2,2
60228,2,2,2,2,2,2,2
60229,1,1,1,1,1,1,1
60230,1,2,1,1,2,2,2
60231,3,4,4,3,4,2,4
60232,1,1,1,1,1,1,1
60233,2,2,2,2,2,2,2
60234,3,3,3,3,3,3,3
60235,1,1,1,1,1,1,1
60236,2,2,2,2,2,2,2
60237,1,2,1,2,2,1,1
60238,3,3,3,2,3,3,3
60239,1,1,1,1,1,1,1
60240,2,2,2,2,2,3,3
60241,2,2,2,2,2,2,2
60242,3,3,2,3,3,2,3
60243,1,1,1,1,1,1,1
60244,2,2,2,2,2,2,2
60245,1,1,1,1,1,1,1
60246,1,1,1,1,1,1,1
60247,3,3,4,4,3,3,3
60248,3,3,3,3,3,3,3
60249,3,3,3,3,3,3,3
60250,1,1,1,1,1,1,1
60251,1,1,1,1,1,1,1
60252,1,1,1,1,1,1,1
60253,3,3,3,3,3,3,3
60254,3,2,3,2,3,3,3
60255,2,1,2,1,1,1,2
60256,3,2,3,3,1,1,2
60257,2,2,2,2,2,2,2
60258,2,2,2,2,2,2,2
60259,1,1,1,1,1,1,1
60260,3,2,3,3,3,2,3
60261,3,2,3,1,3,1,2
60262,4,4,4,3,4,4,4
60263,3,4,4,3,3,4,4
60264,2,2,2,2,2,2,1
60265,3,2,3,3,3,3,2
60266,2,2,2,2,2,2,2
60267,1,1,1,1,1,1,1
60268,3,4,3,4,4,4,3
60269,3,3,3,3,2,2,3
60270,2,3,3,3,2,2,3
60271,2,1,1,1,2,2,1
60272,4,4,3,3,3,4,3
60273,1,1,1,1,1,1,1
60274,2,2,2,2,2,2,2
60275,3,3,3,3,3,3,3
60276,2,2,2,2,2,2,2
60277,1,1,1,1,1,1,1
60278,1,1,1,1,1,1,1
60279,2,2,2,2,2,2,1
60280,2,2,1,2,1,1,2
60281,3,3,3,3,3,3,3
60282,3,3,3,3,3,3,2
60283,2,2,2,2,2,2,2
60284,1,2,1,2,1,2,2
60285,1,1,1,1,1,1,1
60286,1,1,1,1,1,1,1
60287,3,3,3,3,2,3,3
60288,2,2,2,1,2,2,2
60289,1,1,1,1,1,1,1
60290,2,2,2,2,2,2,2
60291,1,1,1,1,1,1,1
60292,1,1,1,1,1,1,1
60293,2,1,2,1,2,1,2
60294,3,2,2,3,3,2,3
60295,1,1,1,1,1,1,1
60296,2,1,1,2,2,2,2
60297,2,2,2,2,2,2,2
60298,1,1,1,1,1,1,1
60299,1,1,1,1,1,1,1
60300,1,1,1,1,1,1,1
60301,1,1,1,1,1,1,1
60302,1,1,1,1,1,1,1
60303,1,1,1,1,1,1,1
60304,2,2,2,2,2,2,2
60305,2,2,2,2,2,2,2
60306,2,3,3,3,3,3,3
60307,3,3,3,3,3,2,3
60308,2,2,2,2,2,2,2
60309,2,2,2,2,2,2,2
60310,2,2,2,2,3,3,3
60311,2,1,2,2,1,2,2
60312,2,2,2,2,2,2,2
60313,1,1,1,1,1,1,1
60314,2,2,2,2,2,2,2
60315,2,2,2,2,2,2,2
60316,1,1,1,1,1,1,1
60317,4,3,3,3,3,3,3
60318,2,1,2,1,2,2,2
60319,1,1,1,1,1,1,1
60320,1,1,1,1,1,1,1
60321,3,3,3,3,3,3,3
60322,1,1,1,1,1,1,1
60323,1,1,1,1,1,1,1
60324,3,3,3,3,3,2,3
60325,1,1,1,1,1,1,1
60326,4,4,4,4,7,4,4
60327,2,2,2,2,2,2,2
60328,2,2,2,2,2,2,2
60329,1,1,1,1,1,1,1
60330,2,2,2,2,2,2,2
60331,2,1,1,2,2,2,2
60332,1,1,1,1,1,1,1
60333,3,2,2,3,3,3,3
60334,1,1,1,1,1,1,1
60335,2,1,2,2,1,2,2
60336,1,1,1,1,1,1,1
60337,2,3,3,3,2,2,3
60338,3,3,2,3,3,3,3
60339,1,1,1,1,1,1,1
60340,1,1,1,1,1,1,1
60341,3,3,3,3,3,3,3
60342,2,2,2,2,2,2,2
60343,1,1,1,1,1,1,1
60344,4,4,2,4,4,3,4
60345,2,2,2,2,2,2,2
60346,1,1,1,1,1,1,1
60347,1,1,1,1,1,1,1
60348,3,3,3,3,4,3,2
60349,2,3,3,2,3,3,4
60350,2,1,2,2,1,2,1
60351,2,2,2,2,2,2,2
60352,3,3,3,3,3,3,3
60353,2,3,3,3,2,3,3
60354,1,1,1,1,1,1,1
60355,2,2,2,2,2,2,2
60356,2,2,2,2,2,2,2
60357,1,1,1,1,1,1,1
60358,2,2,2,2,2,2,2
60359,3,3,3,3,2,2,3
60360,2,2,2,2,2,2,2
60361,2,2,2,2,2,2,2
60362,1,1,1,1,1,1,1
60363,3,3,3,3,3,3,3
60364,1,1,1,1,1,1,1
60365,1,1,1,1,1,1,1
60366,2,2,2,3,2,3,3
60367,1,1,1,1,1,1,1
60368,1,1,1,1,1,1,1
60369,1,1,1,1,1,1,1
60370,1,1,1,1,1,1,1
60371,1,2,1,1,1,1,2
60372,2,2,2,2,2,2,2
60373,1,1,1,1,1,1,1
60374,1,1,1,1,1,1,1
60375,3,3,3,3,3,3,3
60376,3,3,3,3,2,3,2
60377,2,2,2,2,2,2,2
60378,1,1,1,1,1,1,1
60379,1,1,1,1,1,1,1
60380,1,1,1,1,1,1,1
60381,1,1,2,2,2,1,1
60382,2,2,2,2,2,2,2
60383,3,3,3,4,4,4,4
60384,1,1,1,1,1,1,1
60385,2,2,2,2,2,2,2
60386,2,2,2,2,2,2,2
60387,2,3,3,3,3,3,2
60388,3,3,2,3,2,3,3
60389,2,1,2,2,2,1,1
60390,2,1,2,1,2,2,2
60391,1,1,1,1,1,1,1
60392,3,3,3,3,3,3,3
60393,1,1,1,1,1,1,1
60394,4,4,4,4,4,4,4
60395,2,2,2,2,2,2,2
60396,1,1,2,2,2,2,2
60397,3,2,2,2,3,3,3
60398,2,2,2,2,2,2,2
60399,1,1,1,1,1,1,1
60400,4,4,4,3,3,3,3
60401,2,2,2,2,2,2,2
60402,2,2,2,2,2,2,2
60403,1,1,1,1,1,1,1
60404,2,2,2,2,1,1,1
60405,1,1,1,1,1,1,1
60406,2,2,2,2,2,2,2
60407,2,2,2,2,2,2,2
60408,1,1,1,1,1,1,1
60409,1,1,1,1,1,1,1
60410,2,2,2,2,2,2,2
60411,1,1,1,1,1,1,1
60412,1,1,1,1,1,1,1
60413,2,2,2,2,2,2,1
60414,1,2,2,2,2,1,2
60415,1,1,1,1,1,1,1
60416,2,3,2,2,2,3,3
60417,2,2,2,2,2,2,2
60418,2,2,2,2,2,2,2
60419,1,2,2,1,2,2,2
60420,2,2,2,2,2,2,2
60421,1,2,1,1,2,2,2
60422,4,3,3,4,3,3,3
60423,4,3,3,4,4,3,3
60424,1,1,1,1,1,1,1
60425,3,3,3,3,4,2,2
60426,1,1,1,1,1,1,1
60427,3,3,2,3,2,3,3
60428,4,3,4,3,3,4,4
60429,2,2,2,2,2,2,2
60430,1,1,1,1,1,1,1
60431,3,3,3,3,2,2,2
60432,2,2,1,2,2,2,2
60433,2,3,3,3,2,2,2
60434,1,1,1,1,1,1,1
60435,1,1,1,1,1,1,1
60436,1,1,1,1,1,1,1
60437,1,1,1,1,1,1,1
60438,1,1,1,1,1,1,1
60439,3,3,3,3,3,3,3
60440,3,3,2,3,3,2,3
60441,2,2,2,2,2,2,2
60442,1,1,1,1,1,1,1
60443,2,3,3,2,2,3,3
60444,2,2,2,2,2,2,2
60445,1,1,1,1,1,1,1
60446,1,1,1,1,1,1,1
60447,1,1,1,1,1,1,1
60448,2,2,2,2,2,2,2
60449,1,2,2,2,1,2,1
60450,3,2,3,3,3,3,2
60451,1,1,1,1,1,1,1
60452,1,1,1,1,1,1,1
60453,3,3,3,3,3,3,3
60454,1,1,1,1,1,1,1
60455,2,1,1,2,2,2,2
60456,2,2,2,2,2,2,2
60457,1,1,1,1,1,1,1
60458,2,2,2,2,2,2,2
60459,1,1,1,1,1,1,1
60460,2,1,1,2,2,1,2
60461,2,2,2,2,1,1,2
60462,2,1,1,1,1,2,2
60463,2,2,2,2,2,2,2
60464,2,2,1,2,2,1,2
60465,3,2,3,3,2,3,3
60466,2,2,2,2,2,2,2
60467,2,1,1,2,2,1,2
60468,2,2,2,2,2,2,2
60469,1,1,1,1,1,1,1
60470,1,1,1,1,1,1,1
60471,2,2,2,2,2,2,2
60472,2,2,2,2,2,2,2
60473,2,2,2,2,2,2,2
60474,1,1,1,1,1,1,1
60475,2,1,2,2,1,2,1
60476,1,1,1,1,1,1,1
60477,3,3,2,3,3,3,2
60478,3,2,2,3,3,3,3
60479,2,2,2,2,2,2,2
60480,1,1,1,1,1,1,1
60481,4,4,3,4,4,4,3
60482,2,1,2,1,2,1,2
60483,2,2,2,3,2,2,2
60484,2,2,2,2,2,2,2
60485,2,2,2,2,2,2,2
60486,1,1,1,1,1,1,1
60487,1,1,1,1,1,1,1
60488,1,1,1,1,1,1,1
60489,2,2,2,2,2,2,2
60490,2,2,2,2,2,2,2
60491,1,1,1,1,1,1,1
60492,2,2,2,2,2,2,2
60493,2,2,1,2,1,2,2
60494,1,1,1,1,1,1,1
60495,2,2,2,2,2,2,2
60496,3,3,3,3,3,3,3
60497,2,2,2,2,2,2,2
60498,2,2,2,2,2,2,2
60499,4,3,3,3,3,3,3
60500,2,2,2,2,2,2,2
60501,1,1,1,1,1,1,1
60502,1,1,1,1,1,1,1
60503,2,2,3,2,2,3,2
60504,2,2,1,2,2,1,2
60505,2,3,2,2,3,2,3
60506,1,1,1,1,1,1,1
60507,2,2,3,2,3,3,3
60508,3,3,3,3,3,2,3
60509,4,4,5,4,4,4,4
60510,3,3,3,3,3,4,3
60511,1,1,1,1,1,1,1
60512,1,1,1,1,1,1,1
60513,1,2,2,2,2,1,2
60514,2,2,2,2,2,2,2
60515,2,2,2,2,2,2,2
60516,1,1,1,1,1,1,1
60517,2,2,1,1,1,1,1
60518,3,3,1,1,3,3,3
60519,3,3,3,3,2,3,2
60520,1,1,1,1,1,1,1
60521,2,2,2,2,2,2,2
60522,3,4,4,3,4,3,4
60523,4,4,3,3,3,4,4
60524,3,3,3,3,3,2,3
60525,1,1,1,1,1,1,1
60526,3,4,3,4,4,4,3
60527,3,3,3,2,2,2,3
60528,1,2,2,2,2,2,2
60529,2,2,2,1,1,2,2
60530,2,3,2,3,2,3,3
60531,2,2,2,2,2,2,2
60532,3,3,2,3,3,3,3
60533,1,1,1,1,1,1,1
60534,1,1,1,1,1,1,1
60535,4,3,3,2,3,3,3
60536,3,3,3,3,3,3,3
60537,1,1,1,1,1,1,1
60538,2,2,2,2,2,2,2
60539,2,3,2,3,3,3,3
60540,1,1,1,1,1,1,1
60541,1,1,1,1,1,1,1
60542,1,1,1,1,1,1,1
60543,2,2,2,2,2,2,2
60544,1,1,1,1,1,1,1
60545,2,2,2,2,2,2,2
60546,1,1,1,1,1,1,1
60547,2,1,1,2,1,2,2
60548,3,4,3,3,3,3,3
60549,3,3,2,2,2,2,2
60550,2,1,2,1,1,2,1
60551,2,2,2,2,2,2,2
60552,1,1,1,1,1,1,1
60553,2,2,2,2,2,2,2
60554,2,2,2,2,2,2,2
60555,1,1,1,1,1,1,1
60556,2,2,2,2,2,2,2
60557,2,2,2,2,2,2,2
60558,4,4,3,4,4,3,4
60559,2,2,2,2,2,2,2
60560,1,1,1,1,1,1,1
60561,1,1,1,1,1,1,1
60562,1,1,1,1,1,1,1
60563,2,2,2,2,2,2,2
60564,1,1,1,1,1,1,1
60565,2,2,2,2,2,2,2
60566,1,1,1,1,1,1,1
60567,1,1,1,1,1,1,1
60568,1,1,1,1,1,1,1
60569,2,1,2,1,2,2,2
60570,2,2,2,2,2,2,2
60571,3,3,3,3,3,3,3
60572,2,2,2,2,2,2,2
60573,1,1,1,1,1,1,1
60574,2,2,2,2,2,2,2
60575,1,1,1,1,1,1,1
60576,2,2,2,2,2,2,2
60577,2,2,2,2,2,2,2
60578,1,1,2,2,2,1,1
60579,1,1,1,1,1,1,1
60580,3,4,4,4,4,3,4
60581,2,2,2,2,2,2,2
60582,1,1,1,1,1,1,1
60583,2,2,3,2,2,3,3
60584,1,1,1,1,1,1,1
60585,3,3,3,3,4,4,3
60586,1,2,2,2,1,2,2
60587,1,1,1,1,1,1,1
60588,2,2,2,2,2,2,2
60589,2,2,2,2,2,2,2
60590,1,1,1,1,1,1,1
60591,2,2,2,1,1,2,1
60592,1,1,1,1,1,1,1
60593,2,2,3,3,3,3,2
60594,2,2,2,2,2,2,2
60595,1,1,1,1,1,1,1
60596,2,1,2,2,1,2,2
60597,2,2,2,2,2,1,2
60598,2,2,2,2,2,2,2
60599,2,2,2,2,2,2,2
60600,1,1,1,1,1,1,1
60601,1,1,1,1,1,1,1
60602,2,2,2,2,2,2,2
60603,3,3,3,3,3,3,3
60604,2,2,2,2,2,2,2
60605,3,3,3,2,2,2,3
60606,1,1,1,1,1,1,1
60607,3,3,3,3,3,3,3
60608,2,2,2,3,2,2,2
60609,2,2,2,2,2,2,2
60610,2,2,2,2,2,2,2
60611,2,2,2,2,2,2,2
60612,2,2,2,2,2,2,2
60613,3,3,3,3,3,3,2
60614,1,1,1,1,1,1,1
60615,1,1,1,1,1,1,1
60616,3,2,3,2,3,3,3
60617,1,1,1,1,1,1,1
60618,2,3,2,2,2,3,2
60619,3,3,3,3,3,3,3
60620,3,4,3,3,4,3,3
60621,2,2,2,2,2,2,2
60622,1,1,1,1,1,1,1
60623,2,2,2,2,2,2,2
60624,1,1,1,1,1,1,1
60625,2,3,2,3,3,3,3
60626,1,1,1,1,1,1,1
60627,3,3,3,3,2,3,2
60628,1,1,1,1,1,1,1
60629,2,3,2,2,4,4,4
60630,2,2,2,2,2,2,2
60631,2,2,2,2,2,2,2
60632,4,3,4,3,3,4,4
60633,1,2,2,2,1,1,2
60634,1,1,1,1,1,1,1
60635,2,2,2,2,2,2,2
60636,2,2,2,2,2,2,2
60637,3,3,3,3,3,3,3
60638,1,1,1,1,1,1,1
60639,2,1,2,2,1,1,1
60640,2,2,2,2,2,2,2
60641,1,1,1,1,1,1,1
60642,2,2,1,2,2,1,1
60643,1,1,1,1,1,1,1
60644,2,1,1,2,1,2,2
60645,2,2,2,1,1,1,1
60646,2,2,1,2,2,2,2
60647,2,2,2,2,2,2,2
60648,2,3,2,2,2,3,3
60649,2,2,2,2,2,2,2
60650,1,1,1,1,1,1,1
60651,1,1,1,1,1,1,1
60652,2,2,2,2,2,2,2
60653,4,4,3,3,3,3,4
60654,3,3,3,2,3,3,3
60655,1,1,1,1,1,1,1
60656,2,2,1,1,1,2,2
60657,2,2,2,2,2,2,2
60658,3,3,3,3,3,3,3
60659,1,1,1,1,1,1,1
60660,1,1,1,1,1,1,1
60661,3,3,3,3,3,3,3
60662,2,2,2,2,1,2,2
60663,2,2,2,2,2,2,2
60664,1,1,1,1,1,1,1
60665,2,3,3,3,2,3,3
60666,1,1,1,1,1,1,1
60667,2,2,2,2,2,2,2
60668,2,2,2,2,2,2,1
60669,1,1,1,1,1,1,1
60670,2,2,2,1,1,1,2
60671,3,2,3,2,3,3,3
60672,1,1,1,1,1,1,1
60673,2,2,2,2,2,2,2
60674,1,1,1,1,1,1,1
60675,2,2,1,2,2,2,2
60676,2,3,3,3,3,2,2
60677,1,1,1,1,1,1,1
60678,1,1,1,1,1,1,1
60679,4,3,4,3,3,3,4
60680,3,3,3,2,3,3,3
60681,3,3,3,3,3,3,3
60682,2,2,2,1,2,2,1
60683,2,2,2,2,2,2,2
60684,3,3,3,3,3,3,3
60685,2,2,2,2,1,2,2
60686,1,1,1,1,1,1,1
60687,3,2,2,2,2,2,2
60688,1,1,1,1,1,1,1
60689,1,1,1,1,1,1,1
60690,3,4,3,4,2,4,4
60691,2,2,2,2,2,2,2
60692,3,3,3,3,3,3,3
60693,1,1,1,1,1,1,1
60694,3,3,3,2,2,2,3
60695,1,1,1,1,1,1,1
60696,1,1,1,1,1,1,1
60697,2,2,2,2,2,2,2
60698,2,2,2,2,2,2,2
60699,2,2,2,1,1,1,1
60700,4,4,4,4,4,4,4
60701,3,3,3,3,3,3,3
60702,1,1,1,1,1,1,1
60703,2,2,2,2,2,2,2
60704,1,1,1,1,1,1,1
60705,1,1,1,1,1,1,1
60706,2,3,3,3,3,2,3
60707,1,1,1,1,1,1,1
60708,3,2,3,2,2,3,3
60709,1,1,1,1,1,1,1
60710,1,1,1,1,1,1,1
60711,2,1,1,2,2,2,2
60712,2,2,2,2,2,2,2
60713,3,3,4,3,3,4,4
60714,1,1,1,1,1,1,1
60715,4,4,3,3,4,4,4
60716,3,3,2,3,3,2,2
60717,3,3,3,3,3,3,3
60718,1,1,1,1,1,1,1
60719,1,1,1,1,1,1,1
60720,1,1,1,1,1,1,1
60721,1,1,1,1,1,1,1
60722,1,1,1,1,1,1,1
60723,2,1,2,1,1,1,2
60724,2,2,2,2,2,2,2
60725,1,1,1,1,1,1,1
60726,1,1,1,1,1,1,1
60727,1,2,2,2,2,1,2
60728,1,1,1,1,1,1,1
60729,1,1,1,1,1,1,1
60730,4,3,3,4,4,4,4
60731,2,1,2,2,2,2,2
60732,3,3,2,3,3,3,3
60733,1,1,1,1,1,1,1
60734,2,2,2,2,2,2,2
60735,1,1,1,1,1,1,1
60736,3,3,3,3,3,3,3
60737,2,2,2,2,2,2,2
60738,2,2,2,2,2,2,2
60739,3,2,2,3,2,3,3
60740,2,3,2,3,2,3,3
60741,1,1,1,1,1,1,1
60742,4,3,3,4,3,2,3
60743,2,1,2,2,2,2,2
60744,2,2,2,2,2,2,2
60745,2,2,2,2,2,2,2
60746,3,3,3,2,3,3,3
60747,1,1,1,1,1,1,1
60748,3,3,4,4,3,3,3
60749,1,1,1,1,1,1,1
60750,1,1,1,1,1,1,1
60751,2,2,2,2,2,2,2
60752,2,2,2,2,2,2,2
60753,2,3,3,2,3,3,2
60754,2,3,3,3,2,3,3
60755,2,2,2,2,2,2,2
60756,2,2,2,2,2,2,2
60757,2,2,2,2,2,2,2
60758,2,2,2,2,1,2,1
60759,2,2,2,3,2,2,3
60760,2,2,2,2,2,2,2
60761,3,3,3,4,3,3,3
60762,1,1,1,1,1,1,1
60763,2,2,2,2,2,2,2
60764,1,1,1,1,1,1,1
60765,3,3,3,3,3,3,3
60766,1,1,1,1,1,1,1
60767,2,2,2,2,2,2,2
60768,2,2,2,2,2,2,1
60769,1,1,1,1,1,1,1
60770,1,1,1,1,1,1,1
60771,2,2,1,1,2,1,1
60772,2,2,2,2,2,2,2
60773,2,2,2,2,1,1,1
60774,1,1,1,1,1,1,1
60775,2,2,2,2,2,2,2
60776,2,2,2,2,2,2,2
60777,2,2,2,1,2,2,2
60778,2,2,1,1,1,2,1
60779,3,3,3,3,3,3,3
60780,1,1,1,1,1,1,1
60781,1,1,1,1,1,1,1
60782,4,4,3,3,3,3,4
60783,2,2,1,1,2,2,2
60784,1,1,1,1,1,1,1
60785,2,2,2,2,2,2,1
60786,1,1,1,1,1,1,1
60787,3,3,3,3,3,3,3
60788,1,1,1,1,1,1,1
60789,2,2,2,2,2,2,2
60790,1,1,1,1,1,1,1
60791,2,3,2,2,4,3,4
60792,1,1,1,1,1,1,1
60793,3,3,3,3,3,3,3
60794,4,4,4,3,3,3,4
60795,2,2,2,2,2,2,2
60796,1,1,1,1,1,1,1
60797,3,3,3,3,3,3,4
60798,2,2,1,2,2,1,2
60799,3,2,2,2,3,3,3
60800,3,2,3,2,3,3,2
60801,2,2,2,2,2,2,2
60802,2,2,3,2,3,3,2
60803,3,3,3,3,2,3,3
60804,3,2,2,2,2,2,3
60805,1,2,2,2,2,2,1
60806,4,4,3,3,4,4,3
60807,1,1,1,1,1,1,1
60808,2,2,2,2,2,2,2
60809,2,2,2,2,2,2,2
60810,1,2,2,2,2,1,2
60811,2,2,2,2,2,2,2
60812,1,1,2,2,1,2,2
60813,1,1,1,1,1,1,1
60814,2,2,2,2,2,2,2
60815,2,3,2,2,2,3,3
60816,1,1,1,1,1,1,1
60817,2,2,2,2,2,2,2
60818,1,2,2,2,1,2,2
60819,2,2,2,2,2,2,2
60820,2,2,2,2,2,2,2
60821,3,3,3,3,2,3,2
60822,2,2,2,2,2,2,2
60823,2,2,2,2,2,2,2
60824,2,2,2,2,2,2,2
60825,3,3,3,3,3,3,3
60826,1,1,1,1,1,1,1
60827,3,3,4,3,3,3,3
60828,2,2,2,2,2,2,2
60829,2,2,2,2,2,2,2
60830,2,3,2,3,2,2,2
60831,1,1,1,1,1,1,1
60832,3,3,2,3,2,3,3
60833,1,2,2,1,1,2,1
60834,3,3,4,4,4,3,3
60835,3,3,3,3,3,3,3
60836,2,2,2,2,2,2,2
60837,2,2,2,2,2,2,2
60838,1,1,1,1,1,1,1
60839,2,2,2,2,2,2,2
60840,1,1,1,1,1,1,1
60841,2,3,3,4,3,4,4
60842,2,2,3,3,2,2,3
60843,1,2,2,1,2,2,2
60844,2,2,3,2,3,3,3
60845,2,2,2,2,2,2,2
60846,2,2,2,2,2,2,2
60847,3,3,3,2,3,2,3
60848,1,1,1,1,1,1,1
60849,2,2,2,2,2,2,2
60850,1,1,1,1,1,1,1
60851,2,2,2,2,2,2,2
60852,1,1,1,1,1,1,1
60853,1,1,1,1,1,1,1
60854,2,2,2,2,2,2,2
60855,1,1,1,1,1,1,1
60856,1,1,1,1,1,1,1
60857,3,2,2,3,3,2,2
60858,2,2,2,1,2,2,2
60859,1,1,1,1,1,1,1
60860,1,1,1,1,1,1,1
60861,1,1,1,1,1,1,1
60862,3,2,2,3,3,2,2
60863,1,1,1,1,1,1,1
60864,2,3,2,3,2,3,3
60865,2,2,2,1,1,2,2
60866,1,1,1,1,1,1,1
60867,3,3,3,3,3,3,3
60868,1,1,1,1,1,1,1
60869,2,2,2,2,2,1,2
60870,2,3,3,2,2,2,3
60871,1,1,1,1,1,1,1
60872,1,1,1,1,1,1,1
60873,2,2,2,2,2,2,2
60874,3,3,3,3,3,3,3
60875,2,3,2,2,3,3,2
60876,1,1,1,1,1,1,1
60877,1,1,1,1,1,1,1
60878,1,1,1,1,1,1,1
60879,4,4,3,3,3,3,4
60880,3,3,3,3,3,3,3
60881,2,2,2,2,2,2,2
60882,1,2,2,2,2,1,1
60883,2,1,2,1,2,2,2
60884,3,3,2,2,3,3,2
60885,3,3,2,2,3,3,3
60886,3,3,3,3,3,3,3
60887,3,3,3,3,3,3,3
60888,1,2,1,1,2,2,2
60889,1,1,1,1,1,1,1
60890,1,1,1,1,1,1,1
60891,2,2,2,1,2,1,2
60892,1,1,1,1,1,1,1
60893,2,3,3,2,2,3,3
60894,4,8,4,2,4,3,4
60895,1,1,1,1,1,1,1
60896,2,2,2,2,2,2,2
60897,1,1,1,1,1,1,1
60898,2,2,1,1,1,1,1
60899,2,1,2,2,1,2,2
60900,2,1,2,1,1,1,2
60901,1,1,1,1,1,1,1
60902,1,1,1,1,1,1,1
60903,3,2,3,3,3,3,3
60904,1,1,1,1,1,1,1
60905,2,2,2,3,3,2,3
60906,3,3,3,3,3,3,3
60907,1,1,1,1,1,1,1
60908,2,2,2,2,2,2,2
60909,1,2,2,2,2,2,2
60910,2,2,2,2,2,2,2
60911,2,2,2,2,2,2,2
60912,1,1,2,2,2,1,2
60913,2,2,2,2,2,2,2
60914,3,3,4,4,4,3,3
60915,4,4,4,4,4,4,4
60916,1,1,1,1,1,1,1
60917,2,2,2,2,2,2,2
60918,2,1,2,2,2,2,2
60919,3,2,2,3,3,2,3
60920,1,1,1,1,1,1,1
60921,3,3,3,2,2,3,2
60922,3,2,3,3,3,3,3
60923,2,2,2,2,2,2,2
60924,2,2,2,2,2,2,2
60925,2,2,2,2,2,2,2
60926,3,3,3,3,3,3,3
60927,1,1,1,1,1,1,1
60928,1,1,1,1,1,1,1
60929,2,2,2,2,2,1,1
60930,1,1,1,1,1,1,1
60931,2,2,1,1,1,2,1
60932,2,2,2,2,1,2,2
60933,2,3,2,2,2,2,3
60934,1,1,1,1,1,1,1
60935,2,2,2,2,2,2,2
60936,3,3,2,2,2,3,2
60937,1,1,1,1,1,1,1
60938,1,1,1,1,1,1,1
60939,2,2,2,2,1,1,1
60940,2,2,2,2,1,2,2
60941,2,2,2,2,2,2,2
60942,2,2,2,2,2,2,2
60943,3,3,2,3,3,2,2
60944,2,2,2,2,2,2,2
60945,4,3,4,3,2,3,4
60946,2,2,2,2,2,2,2
60947,2,3,2,3,3,3,3
60948,3,3,3,3,2,2,3
60949,2,2,2,2,2,2,2
60950,1,1,1,1,1,1,1
60951,3,3,3,3,3,3,3
60952,2,2,2,2,2,2,2
60953,2,2,2,2,3,2,3
60954,2,2,2,2,2,2,2
60955,2,2,2,2,2,2,2
60956,1,1,1,1,1,1,1
60957,2,2,2,2,2,2,2
60958,1,1,1,1,1,1,1
60959,3,3,2,3,3,3,3
60960,2,3,2,3,2,3,3
60961,2,2,2,1,1,1,2
60962,2,2,2,3,2,2,3
60963,2,2,2,2,2,2,2
60964,1,1,2,2,2,1,2
60965,1,1,1,1,1,1,1
60966,3,3,3,3,3,3,3
60967,2,2,2,2,2,2,2
60968,1,1,1,1,1,1,1
60969,2,2,2,2,2,2,2
60970,2,2,3,2,3,2,3
60971,2,2,2,2,2,2,2
60972,1,1,1,1,1,1,1
60973,2,2,2,2,2,2,2
60974,1,1,1,1,1,1,1
60975,1,1,1,1,1,1,1
60976,1,2,1,2,2,2,2
60977,3,3,2,3,2,3,3
60978,2,2,2,2,2,2,2
60979,1,1,1,1,1,1,1
60980,3,3,2,3,3,3,3
60981,1,1,1,1,1,1,1
60982,1,1,1,1,1,1,1
60983,2,2,2,2,2,2,2
60984,2,2,2,2,2,2,2
60985,1,1,1,1,1,1,1
60986,3,3,2,3,2,2,2
60987,2,2,2,2,2,2,2
60988,2,2,2,1,2,1,2
60989,2,2,2,2,2,2,2
60990,1,2,2,1,2,2,2
60991,1,1,1,1,1,1,1
60992,1,1,1,1,1,1,1
60993,1,1,1,1,1,1,1
60994,1,1,1,1,1,1,1
60995,2,3,4,4,4,3,3
60996,3,4,4,4,3,3,3
60997,1,1,1,1,1,1,1
60998,1,1,1,1,1,1,1
60999,1,1,1,1,1,1,1
61000,1,1,1,1,1,1,1
61001,1,1,1,1,1,1,1
61002,1,1,1,1,1,1,1
61003,1,1,1,1,1,1,1
61004,1,1,1,1,1,1,1
61005,2,2,2,2,2,2,2
61006,2,2,2,2,2,2,2
